id,child_canonical_id,child_canonical_term,parent_head_text,parent_canonical_id,parent_canonical_term,method,rule,score,support,created_at
234,1400,deb slurm smd slurm smd slurmrestd,slurmrestd,1410,slurmrestd,head_parent_candidates_v2,head_last_token,98.0,1,2026-01-15T09:21:47Z
235,1401,rpm slurm slurm slurmrestd,slurmrestd,1410,slurmrestd,head_parent_candidates_v2,head_last_token,98.0,1,2026-01-15T09:21:47Z
236,1403,slurmrestd build time,time,117,time,head_parent_candidates_v2,head_last_token,88.0,1,2026-01-15T09:21:47Z
237,1412,man page,page,1372,page,head_parent_candidates_v2,head_last_token,21.0,1,2026-01-15T09:21:47Z
238,1413,slurm ship slurmrestd service unit systemd,systemd,1920,systemd,head_parent_candidates_v2,head_last_token,17.0,1,2026-01-15T09:21:47Z
239,1416,slurmrestd deb rpm package,package,8356,package,head_parent_candidates_v2,head_last_token,19.0,1,2026-01-15T09:21:47Z
240,1420,local service account group slurmrestd,slurmrestd,1410,slurmrestd,head_parent_candidates_v2,head_last_token,98.0,1,2026-01-15T09:21:47Z
241,1421,slurmrestd daemon,daemon,1447,daemon,head_parent_candidates_v2,head_last_token,188.0,1,2026-01-15T09:21:47Z
242,1430,systemctl edit slurmrestd,slurmrestd,1410,slurmrestd,head_parent_candidates_v2,head_last_token,98.0,1,2026-01-15T09:21:47Z
243,1433,socket slurmrestd,slurmrestd,1410,slurmrestd,head_parent_candidates_v2,head_last_token,98.0,1,2026-01-15T09:21:47Z
244,1438,permission user,user,98,user,head_parent_candidates_v2,head_last_token,132.0,1,2026-01-15T09:21:47Z
245,1440,unix socket,socket,551,socket,head_parent_candidates_v2,head_last_token,28.0,1,2026-01-15T09:21:47Z
246,1441,socket slurm,slurm,50,slurm,head_parent_candidates_v2,head_last_token,1469.0,1,2026-01-15T09:21:47Z
247,1443,run systemctl edit slurmrestd,slurmrestd,1410,slurmrestd,head_parent_candidates_v2,head_last_token,98.0,1,2026-01-15T09:21:47Z
248,1448,future upgrade slurm,slurm,50,slurm,head_parent_candidates_v2,head_last_token,1469.0,1,2026-01-15T09:21:47Z
249,1455,default slurmrestd.service file,file,59,file,head_parent_candidates_v2,head_last_token,224.0,1,2026-01-15T09:21:47Z
250,1458,default slurmrestd,slurmrestd,1410,slurmrestd,head_parent_candidates_v2,head_last_token,98.0,1,2026-01-15T09:21:47Z
251,1459,sysconfig slurmrestd,slurmrestd,1410,slurmrestd,head_parent_candidates_v2,head_last_token,98.0,1,2026-01-15T09:21:47Z
252,1460,environment variable,variable,79,variable,head_parent_candidates_v2,head_last_token,23.0,1,2026-01-15T09:21:47Z
253,1462,slurmrestd command slurmrestd,slurmrestd,1410,slurmrestd,head_parent_candidates_v2,head_last_token,98.0,1,2026-01-15T09:21:47Z
254,1474,systemctl revert slurmrestd,slurmrestd,1410,slurmrestd,head_parent_candidates_v2,head_last_token,98.0,1,2026-01-15T09:21:47Z
255,1480,scontrol,type:command,,type:command,head_parent_candidates_v2,typed_rule,5.0,1,2026-01-15T09:21:47Z
256,1504,information way customize configure slurmrestd,slurmrestd,1410,slurmrestd,head_parent_candidates_v2,head_last_token,98.0,1,2026-01-15T09:21:47Z
257,1510,log output slurmrestd,slurmrestd,1410,slurmrestd,head_parent_candidates_v2,head_last_token,98.0,1,2026-01-15T09:21:47Z
258,1512,log output slurmrestd path socket,socket,551,socket,head_parent_candidates_v2,head_last_token,28.0,1,2026-01-15T09:21:47Z
259,1513,slurmrestd service permission parent directory,directory,1068,directory,head_parent_candidates_v2,head_last_token,40.0,1,2026-01-15T09:21:47Z
260,1520,slurmrestd log authentication,authentication,1477,authentication,head_parent_candidates_v2,head_last_token,54.0,1,2026-01-15T09:21:47Z
261,1521,log slurmctld slurmdbd,slurmdbd,919,slurmdbd,head_parent_candidates_v2,head_last_token,163.0,1,2026-01-15T09:21:47Z
262,1524,attention path different endpoint slurm slurmdbd,slurmdbd,919,slurmdbd,head_parent_candidates_v2,head_last_token,163.0,1,2026-01-15T09:21:47Z
263,1525,auth jwt,jwt,1478,jwt,head_parent_candidates_v2,head_last_token,18.0,1,2026-01-15T09:21:47Z
264,1529,terminal slurmrestd,slurmrestd,1410,slurmrestd,head_parent_candidates_v2,head_last_token,98.0,1,2026-01-15T09:21:47Z
265,1534,slurm command,command,900,command,head_parent_candidates_v2,head_last_token,78.0,1,2026-01-15T09:21:47Z
266,1537,socket core thread,thread,184,thread,head_parent_candidates_v2,head_last_token,10.0,1,2026-01-15T09:21:47Z
267,1540,slurm multi core multi thread support documentation,documentation,3489,documentation,head_parent_candidates_v2,head_last_token,23.0,1,2026-01-15T09:21:47Z
268,1547,logical processor,processor,3412,processor,head_parent_candidates_v2,head_last_token,7.0,1,2026-01-15T09:21:47Z
269,1564,cores,type:resource,,type:resource,head_parent_candidates_v2,typed_rule,5.0,1,2026-01-15T09:21:47Z
270,1574,memory consumable resource,resource,1749,resource,head_parent_candidates_v2,head_last_token,80.0,1,2026-01-15T09:21:47Z
271,1575,mem,type:resource,,type:resource,head_parent_candidates_v2,typed_rule,5.0,1,2026-01-15T09:21:47Z
272,1579,taskplugin parameter slurm.conf file,file,59,file,head_parent_candidates_v2,head_last_token,224.0,1,2026-01-15T09:21:47Z
273,1597,process node,node,285,node,head_parent_candidates_v2,head_last_token,242.0,1,2026-01-15T09:21:47Z
274,1616,high level flag,flag,436,flag,head_parent_candidates_v2,head_last_token,16.0,1,2026-01-15T09:21:47Z
275,1627,memory requirement,requirement,1041,requirement,head_parent_candidates_v2,head_last_token,4.0,1,2026-01-15T09:21:47Z
276,1631,select linear,linear,,linear,head_parent_candidates_v2,head_last_token,4.0,1,2026-01-15T09:21:47Z
277,1643,cluster node,node,285,node,head_parent_candidates_v2,head_last_token,242.0,1,2026-01-15T09:21:47Z
278,1644,behavior flag,flag,436,flag,head_parent_candidates_v2,head_last_token,16.0,1,2026-01-15T09:21:47Z
279,1654,multi core system,system,1285,system,head_parent_candidates_v2,head_last_token,57.0,1,2026-01-15T09:21:47Z
280,1657,memory,type:resource,,type:resource,head_parent_candidates_v2,typed_rule,5.0,1,2026-01-15T09:21:47Z
281,1662,type application hint slurm multi core support,support,2122,support,head_parent_candidates_v2,head_last_token,44.0,1,2026-01-15T09:21:47Z
282,1665,core socket,socket,551,socket,head_parent_candidates_v2,head_last_token,28.0,1,2026-01-15T09:21:47Z
283,1671,cpu bind,bind,1106,bind,head_parent_candidates_v2,head_last_token,5.0,1,2026-01-15T09:21:47Z
284,1672,mask hydra12 task,task,506,task,head_parent_candidates_v2,head_last_token,74.0,1,2026-01-15T09:21:47Z
285,1674,mask hydra13 task,task,506,task,head_parent_candidates_v2,head_last_token,74.0,1,2026-01-15T09:21:47Z
286,1687,slurm high level flag user,user,98,user,head_parent_candidates_v2,head_last_token,132.0,1,2026-01-15T09:21:47Z
287,1691,c0 c1 processor,processor,3412,processor,head_parent_candidates_v2,head_last_token,7.0,1,2026-01-15T09:21:47Z
288,1700,slurm cpu bind flag user,user,98,user,head_parent_candidates_v2,head_last_token,132.0,1,2026-01-15T09:21:47Z
289,1703,single mask node slurm high level flag,flag,436,flag,head_parent_candidates_v2,head_last_token,16.0,1,2026-01-15T09:21:47Z
290,1704,limitation slurm,slurm,50,slurm,head_parent_candidates_v2,head_last_token,1469.0,1,2026-01-15T09:21:47Z
291,1708,task ids,ids,,ids,head_parent_candidates_v2,head_last_token,5.0,1,2026-01-15T09:21:47Z
292,1721,extension slurm utility,utility,,utility,head_parent_candidates_v2,head_last_token,5.0,1,2026-01-15T09:21:47Z
293,1722,sinfo,type:command,,type:command,head_parent_candidates_v2,typed_rule,5.0,1,2026-01-15T09:21:47Z
294,1729,nodelist node partition,partition,291,partition,head_parent_candidates_v2,head_last_token,72.0,1,2026-01-15T09:21:47Z
295,1731,output format,format,573,format,head_parent_candidates_v2,head_last_token,21.0,1,2026-01-15T09:21:47Z
296,1735,processor information number,number,68,number,head_parent_candidates_v2,head_last_token,71.0,1,2026-01-15T09:21:47Z
297,1740,squeue,type:command,,type:command,head_parent_candidates_v2,typed_rule,5.0,1,2026-01-15T09:21:47Z
298,1743,socket node,node,285,node,head_parent_candidates_v2,head_last_token,242.0,1,2026-01-15T09:21:47Z
299,1745,thread core,core,632,core,head_parent_candidates_v2,head_last_token,36.0,1,2026-01-15T09:21:47Z
300,1746,squeue output,output,1493,output,head_parent_candidates_v2,head_last_token,15.0,1,2026-01-15T09:21:47Z
301,1750,squeue command,command,900,command,head_parent_candidates_v2,head_last_token,78.0,1,2026-01-15T09:21:47Z
302,1753,batch job,job,24,job,head_parent_candidates_v2,head_last_token,416.0,1,2026-01-15T09:21:47Z
303,1758,job count,count,688,count,head_parent_candidates_v2,head_last_token,15.0,1,2026-01-15T09:21:47Z
304,1766,scontrol job,job,24,job,head_parent_candidates_v2,head_last_token,416.0,1,2026-01-15T09:21:47Z
305,1772,configuration setting slurm.conf,slurm.conf,1180,slurm.conf,head_parent_candidates_v2,head_last_token,197.0,1,2026-01-15T09:21:47Z
306,1772,configuration setting slurm.conf,type:config_file,,type:config_file,head_parent_candidates_v2,typed_rule,5.0,1,2026-01-15T09:21:47Z
307,1784,task launch plugin,plugin,106,plugin,head_parent_candidates_v2,head_last_token,158.0,1,2026-01-15T09:21:47Z
308,1785,resource management node,node,285,node,head_parent_candidates_v2,head_last_token,242.0,1,2026-01-15T09:21:47Z
309,1786,task specific processor,processor,3412,processor,head_parent_candidates_v2,head_last_token,7.0,1,2026-01-15T09:21:47Z
310,1789,task cgroup,cgroup,11599,cgroup,head_parent_candidates_v2,head_last_token,36.0,1,2026-01-15T09:21:47Z
311,1803,detail slurm implementation gre support,support,2122,support,head_parent_candidates_v2,head_last_token,44.0,1,2026-01-15T09:21:47Z
312,1805,data structure,structure,1815,structure,head_parent_candidates_v2,head_last_token,19.0,1,2026-01-15T09:21:47Z
313,1806,slurm node job job step,step,1009,step,head_parent_candidates_v2,head_last_token,38.0,1,2026-01-15T09:21:47Z
314,1809,"gpu:2,nic:1 string visible slurm command",command,900,command,head_parent_candidates_v2,head_last_token,78.0,1,2026-01-15T09:21:47Z
315,1811,datum structure slurmctld daemon,daemon,1447,daemon,head_parent_candidates_v2,head_last_token,188.0,1,2026-01-15T09:21:47Z
316,1826,gpu,type:resource,,type:resource,head_parent_candidates_v2,typed_rule,5.0,1,2026-01-15T09:21:47Z
317,1832,mode operation,operation,639,operation,head_parent_candidates_v2,head_last_token,16.0,1,2026-01-15T09:21:47Z
318,1833,slurmd daemon,daemon,1447,daemon,head_parent_candidates_v2,head_last_token,188.0,1,2026-01-15T09:21:47Z
319,1834,configuration file,file,59,file,head_parent_candidates_v2,head_last_token,224.0,1,2026-01-15T09:21:47Z
320,1839,slurmd slurmctld daemon node registration time,time,117,time,head_parent_candidates_v2,head_last_token,88.0,1,2026-01-15T09:21:47Z
321,1840,slurmctld daemon maintain gre information data structure,structure,1815,structure,head_parent_candidates_v2,head_last_token,19.0,1,2026-01-15T09:21:47Z
322,1841,resource resource,resource,1749,resource,head_parent_candidates_v2,head_last_token,80.0,1,2026-01-15T09:21:47Z
323,1842,slurmctld daemon gre information job,job,24,job,head_parent_candidates_v2,head_last_token,416.0,1,2026-01-15T09:21:47Z
324,1859,resource job,job,24,job,head_parent_candidates_v2,head_last_token,416.0,1,2026-01-15T09:21:47Z
325,1871,large cluster,cluster,340,cluster,head_parent_candidates_v2,head_last_token,87.0,1,2026-01-15T09:21:47Z
326,1872,configless slurm feature,feature,638,feature,head_parent_candidates_v2,head_last_token,9.0,1,2026-01-15T09:21:47Z
327,1873,slurmd process user command,command,900,command,head_parent_candidates_v2,head_last_token,78.0,1,2026-01-15T09:21:47Z
328,1874,login node,node,285,node,head_parent_candidates_v2,head_last_token,242.0,1,2026-01-15T09:21:47Z
329,1879,slurmd startup,startup,3904,startup,head_parent_candidates_v2,head_last_token,7.0,1,2026-01-15T09:21:47Z
330,1880,config file,file,59,file,head_parent_candidates_v2,head_last_token,224.0,1,2026-01-15T09:21:47Z
331,1882,dns srv record,record,127,record,head_parent_candidates_v2,head_last_token,22.0,1,2026-01-15T09:21:47Z
332,1884,client command,command,900,command,head_parent_candidates_v2,head_last_token,78.0,1,2026-01-15T09:21:47Z
333,1895,enable_configless slurm.conf,slurm.conf,1180,slurm.conf,head_parent_candidates_v2,head_last_token,197.0,1,2026-01-15T09:21:47Z
334,1895,enable_configless slurm.conf,type:config_file,,type:config_file,head_parent_candidates_v2,typed_rule,5.0,1,2026-01-15T09:21:47Z
335,1896,slurmd config slurmctld,slurmctld,801,slurmctld,head_parent_candidates_v2,head_last_token,257.0,1,2026-01-15T09:21:47Z
336,1897,slurmd conf server option,option,150,option,head_parent_candidates_v2,head_last_token,101.0,1,2026-01-15T09:21:47Z
337,1900,command line option,option,150,option,head_parent_candidates_v2,head_last_token,101.0,1,2026-01-15T09:21:47Z
338,1906,information slurmd startup,startup,3904,startup,head_parent_candidates_v2,head_last_token,7.0,1,2026-01-15T09:21:47Z
339,1908,slurm ha setup,setup,1892,setup,head_parent_candidates_v2,head_last_token,8.0,1,2026-01-15T09:21:47Z
340,1912,config file slurmdspooldir conf,conf,11080,conf,head_parent_candidates_v2,head_last_token,7.0,1,2026-01-15T09:21:47Z
341,1914,run slurm conf,conf,11080,conf,head_parent_candidates_v2,head_last_token,7.0,1,2026-01-15T09:21:47Z
342,1916,comment slurm.conf slurmctld node,node,285,node,head_parent_candidates_v2,head_last_token,242.0,1,2026-01-15T09:21:47Z
343,1919,nodename slurmd,slurmd,1910,slurmd,head_parent_candidates_v2,head_last_token,208.0,1,2026-01-15T09:21:47Z
344,1921,conditionpathexists present unit file slurmd,slurmd,1910,slurmd,head_parent_candidates_v2,head_last_token,208.0,1,2026-01-15T09:21:47Z
345,1922,slurmd.service file,file,59,file,head_parent_candidates_v2,head_last_token,224.0,1,2026-01-15T09:21:47Z
346,1924,additional config file,file,59,file,head_parent_candidates_v2,head_last_token,224.0,1,2026-01-15T09:21:47Z
347,1926,adjacent slurm.conf,slurm.conf,1180,slurm.conf,head_parent_candidates_v2,head_last_token,197.0,1,2026-01-15T09:21:47Z
348,1926,adjacent slurm.conf,type:config_file,,type:config_file,head_parent_candidates_v2,typed_rule,5.0,1,2026-01-15T09:21:47Z
349,1933,slurmd conf server,server,7622,server,head_parent_candidates_v2,head_last_token,20.0,1,2026-01-15T09:21:47Z
350,1935,local slurm config file,file,59,file,head_parent_candidates_v2,head_last_token,224.0,1,2026-01-15T09:21:47Z
351,1936,user command,command,900,command,head_parent_candidates_v2,head_last_token,78.0,1,2026-01-15T09:21:47Z
352,1937,slurm config file run slurm conf,conf,11080,conf,head_parent_candidates_v2,head_last_token,7.0,1,2026-01-15T09:21:47Z
353,1938,slurm_conf_server environment variable,variable,79,variable,head_parent_candidates_v2,head_last_token,23.0,1,2026-01-15T09:21:47Z
354,1941,change configuration file scontrol reconfig slurmd restart,restart,1012,restart,head_parent_candidates_v2,head_last_token,18.0,1,2026-01-15T09:21:47Z
355,1942,acct_gather.conf,type:config_file,,type:config_file,head_parent_candidates_v2,typed_rule,5.0,1,2026-01-15T09:21:47Z
356,1943,cgroup.conf,type:config_file,,type:config_file,head_parent_candidates_v2,typed_rule,5.0,1,2026-01-15T09:21:47Z
357,1944,gres.conf,type:config_file,,type:config_file,head_parent_candidates_v2,typed_rule,5.0,1,2026-01-15T09:21:47Z
358,1945,helpers.conf,type:config_file,,type:config_file,head_parent_candidates_v2,typed_rule,5.0,1,2026-01-15T09:21:47Z
359,1946,job_container.conf,type:config_file,,type:config_file,head_parent_candidates_v2,typed_rule,5.0,1,2026-01-15T09:21:47Z
360,1947,mpi.conf,type:config_file,,type:config_file,head_parent_candidates_v2,typed_rule,5.0,1,2026-01-15T09:21:47Z
361,1948,gang scheduling job,job,24,job,head_parent_candidates_v2,head_last_token,416.0,1,2026-01-15T09:21:47Z
362,1957,gang scheduler,scheduler,1625,scheduler,head_parent_candidates_v2,head_last_token,24.0,1,2026-01-15T09:21:47Z
363,1963,gang scheduling logic,logic,213,logic,head_parent_candidates_v2,head_last_token,10.0,1,2026-01-15T09:21:47Z
364,1964,resource partition,partition,291,partition,head_parent_candidates_v2,head_last_token,72.0,1,2026-01-15T09:21:47Z
365,1967,running job,job,24,job,head_parent_candidates_v2,head_last_token,416.0,1,2026-01-15T09:21:47Z
366,1969,heterogeneous job,job,24,job,head_parent_candidates_v2,head_last_token,416.0,1,2026-01-15T09:21:47Z
367,1970,gang scheduling operation,operation,639,operation,head_parent_candidates_v2,head_last_token,16.0,1,2026-01-15T09:21:47Z
368,1971,important configuration parameter,parameter,205,parameter,head_parent_candidates_v2,head_last_token,57.0,1,2026-01-15T09:21:47Z
369,1972,slurm gang scheduler,scheduler,1625,scheduler,head_parent_candidates_v2,head_last_token,24.0,1,2026-01-15T09:21:47Z
370,1974,select cons_tre plugin,plugin,106,plugin,head_parent_candidates_v2,head_last_token,158.0,1,2026-01-15T09:21:47Z
371,1976,memory job,job,24,job,head_parent_candidates_v2,head_last_token,416.0,1,2026-01-15T09:21:47Z
372,1977,memory page,page,1372,page,head_parent_candidates_v2,head_last_token,21.0,1,2026-01-15T09:21:47Z
373,1980,memory resource,resource,1749,resource,head_parent_candidates_v2,head_last_token,80.0,1,2026-01-15T09:21:47Z
374,1982,job request,request,87,request,head_parent_candidates_v2,head_last_token,38.0,1,2026-01-15T09:21:47Z
375,1983,defmempercpu default memory,memory,1657,memory,head_parent_candidates_v2,head_last_token,49.0,1,2026-01-15T09:21:47Z
376,1984,default memory,memory,1657,memory,head_parent_candidates_v2,head_last_token,49.0,1,2026-01-15T09:21:47Z
