canonical_id,canonical_term,term_type,synonyms_json,abbreviations_json,member_term_ids_json,freq_total,freq_docs,created_at,updated_at
2603,contrib,,"[""contribs""]",[],[2603],7,5,2025-12-16T17:20:45,2025-12-16T17:20:45
2604,salloc n,,"[""salloc -N""]",[],[2604],4,2,2025-12-16T17:20:45,2025-12-16T17:20:45
2605,default slurm,,"[""default Slurm""]",[],[2605],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
2606,mpirun,,[],[],[2606],4,2,2025-12-16T17:20:45,2025-12-16T17:20:45
2607,mpiexec,,[],[],[2607],7,2,2025-12-16T17:20:45,2025-12-16T17:20:45
2608,slurm bootstrap mechanism,,"[""Slurm bootstrap mechanism""]",[],[2608],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
2609,launcher,,[],[],[2609],4,2,2025-12-16T17:20:45,2025-12-16T17:20:45
2610,regular step,,"[""regular steps""]",[],[2610],4,2,2025-12-16T17:20:45,2025-12-16T17:20:45
2612,exception,,[],[],[2612],16,9,2025-12-16T17:20:45,2025-12-16T17:20:45
2613,bootstrap,,[],[],[2613],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
2614,bootstrap mechanism,,[],[],[2614],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
2615,process tracking,,[],[],[2615],7,6,2025-12-16T17:20:45,2025-12-16T17:20:45
2617,slurm feature,,"[""Slurm features""]",[],[2617],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
2621,stack,,"[""stacks""]",[],[2621],3,3,2025-12-16T17:20:45,2025-12-16T17:20:45
2623,slurm lib,,"[""Slurm libs""]",[],[2623],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
2624,pmi library,,"[""PMI library""]",[],[2624],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
2632,ld_library_path,config,"[""LD_LIBRARY_PATH""]","[""LD_LIBRARY_PATH""]",[2632],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
2633,slurm installation path,,"[""Slurm installation path""]",[],[2633],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
2634,user@testbox:~ mpich 4.0.,,"[""user@testbox:~/mpich-4.0.""]",[],[2634],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
2639,slurm upgrade,,"[""Slurm upgrade""]",[],[2639],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
2641,scenario,,[],[],[2641],11,10,2025-12-16T17:20:45,2025-12-16T17:20:45
2642,recompile,,[],[],[2642],5,2,2025-12-16T17:20:45,2025-12-16T17:20:45
2644,internal pmi implementation,,"[""internal PMI implementation""]",[],[2644],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
2645,slurm api function,,"[""Slurm API functions""]",[],[2645],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
2649,slurm step,,"[""Slurm steps""]",[],[2649],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
2650,slurm option,,[],[],[2650],2,2,2025-12-16T17:20:45,2025-12-16T17:20:45
2653,libslurm.so,,[],[],[2653],2,2,2025-12-16T17:20:45,2025-12-16T17:20:45
2657,configure script,,"[""configure scripts""]",[],[2657],4,3,2025-12-16T17:20:45,2025-12-16T17:20:45
2658,possibility,,"[""possibilities""]",[],[2658],5,5,2025-12-16T17:20:45,2025-12-16T17:20:45
2660,gcc,,"[""GCC""]","[""GCC""]",[2660],4,3,2025-12-16T17:20:45,2025-12-16T17:20:45
2661,slurm api,,"[""Slurm API""]",[],[2661],5,5,2025-12-16T17:20:45,2025-12-16T17:20:45
2666,compile,,[],[],[2666],6,4,2025-12-16T17:20:45,2025-12-16T17:20:45
2671,previous,,[],[],[2671],4,4,2025-12-16T17:20:45,2025-12-16T17:20:45
2679,slurm installation,,"[""Slurm installations""]",[],[2679],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
2680,availability,,[],[],[2680],3,3,2025-12-16T17:20:45,2025-12-16T17:20:45
2684,cray,,"[""Cray""]",[],[2684],7,4,2025-12-16T17:20:45,2025-12-16T17:20:45
2685,pmi_control_port,config,"[""PMI_CONTROL_PORT""]","[""PMI_CONTROL_PORT""]",[2685],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
2688,operator,,"[""Operator""]",[],[2688],9,5,2025-12-16T17:20:45,2025-12-16T17:20:45
2696,resource limit,,"[""Resource Limits""]",[],[2696],30,9,2025-12-16T17:20:45,2025-12-16T17:20:45
2697,admin,,"[""Admin""]",[],[2697],6,4,2025-12-16T17:20:45,2025-12-16T17:20:45
2698,served slurmctld,,[],[],[2698],2,2,2025-12-16T17:20:45,2025-12-16T17:20:45
2701,sub account,,"[""sub-accounts""]",[],[2701],6,3,2025-12-16T17:20:45,2025-12-16T17:20:45
2702,user association,,"[""user associations""]",[],[2702],10,4,2025-12-16T17:20:45,2025-12-16T17:20:45
2704,realm,,[],[],[2704],4,2,2025-12-16T17:20:45,2025-12-16T17:20:45
2706,sacctmgr man page,,[],[],[2706],5,5,2025-12-16T17:20:45,2025-12-16T17:20:45
2707,selinux context,,"[""SELinux context""]",[],[2707],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
2710,slurm job submission command,,"[""Slurm job submission commands""]",[],[2710],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
2713,context,,"[""contexts""]",[],[2713],8,2,2025-12-16T17:20:45,2025-12-16T17:20:45
2715,slurm user,,"[""Slurm users""]",[],[2715],9,6,2025-12-16T17:20:45,2025-12-16T17:20:45
2725,part_list,,[],[],[2725],5,3,2025-12-16T17:20:45,2025-12-16T17:20:45
2726,submit_uid,,[],[],[2726],5,3,2025-12-16T17:20:45,2025-12-16T17:20:45
2728,str,,[],[],[2728],4,1,2025-12-16T17:20:45,2025-12-16T17:20:45
2729,unconfined_u,,[],[],[2729],5,1,2025-12-16T17:20:45,2025-12-16T17:20:45
2733,return slurm,,[],[],[2733],2,1,2025-12-16T17:20:45,2025-12-16T17:20:45
2747,pam_slurm_adopt documentation,,[],[],[2747],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
2750,ssh session,,[],[],[2750],5,3,2025-12-16T17:20:45,2025-12-16T17:20:45
2752,job submission,,[],[],[2752],21,12,2025-12-16T17:20:45,2025-12-16T17:20:45
2753,completion,,[],[],[2753],12,9,2025-12-16T17:20:45,2025-12-16T17:20:45
2754,event,,[],[],[2754],14,8,2025-12-16T17:20:45,2025-12-16T17:20:45
2763,priority job,,"[""priority jobs""]",[],[2763],4,3,2025-12-16T17:20:45,2025-12-16T17:20:45
2768,backfill,,[],[],[2768],14,9,2025-12-16T17:20:45,2025-12-16T17:20:45
2769,builtin,,[],[],[2769],4,4,2025-12-16T17:20:45,2025-12-16T17:20:45
2770,schedulerparameter configuration parameter,,"[""SchedulerParameters configuration parameter""]",[],[2770],5,3,2025-12-16T17:20:45,2025-12-16T17:20:45
2772,small number,,[],[],[2772],3,3,2025-12-16T17:20:45,2025-12-16T17:20:45
2773,submit time,,[],[],[2773],3,3,2025-12-16T17:20:45,2025-12-16T17:20:45
2776,maximum time,,[],[],[2776],8,3,2025-12-16T17:20:45,2025-12-16T17:20:45
2777,leaf switch,,"[""leaf switches""]",[],[2777],8,4,2025-12-16T17:20:45,2025-12-16T17:20:45
2779,specifie,,"[""Specifies""]",[],[2779],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
2780,single partition,,[],[],[2780],3,3,2025-12-16T17:20:45,2025-12-16T17:20:45
2782,start time,,[],[],[2782],15,6,2025-12-16T17:20:45,2025-12-16T17:20:45
2783,high priority job,,"[""higher priority jobs""]",[],[2783],8,5,2025-12-16T17:20:45,2025-12-16T17:20:45
2784,completion time,,[],[],[2784],3,3,2025-12-16T17:20:45,2025-12-16T17:20:45
2786,consideration,,[],[],[2786],11,8,2025-12-16T17:20:45,2025-12-16T17:20:45
2787,execution time,,[],[],[2787],4,4,2025-12-16T17:20:45,2025-12-16T17:20:45
2788,performance reason,,"[""performance reasons""]",[],[2788],5,5,2025-12-16T17:20:45,2025-12-16T17:20:45
2791,partition pair,,"[""partition pairs""]",[],[2791],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
2793,single job,,[],[],[2793],6,4,2025-12-16T17:20:45,2025-12-16T17:20:45
2794,early start time,,"[""earliest start time""]",[],[2794],6,3,2025-12-16T17:20:45,2025-12-16T17:20:45
2796,hetjob component,,"[""hetjob components""]",[],[2796],4,2,2025-12-16T17:20:45,2025-12-16T17:20:45
2797,priority partition,,[],[],[2797],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
2798,backfill reservation,,[],[],[2798],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
2803,maxtime,,"[""MaxTime""]",[],[2803],3,3,2025-12-16T17:20:45,2025-12-16T17:20:45
2806,time limit,,[],[],[2806],28,15,2025-12-16T17:20:45,2025-12-16T17:20:45
2815,backfill cycle,,[],[],[2815],5,2,2025-12-16T17:20:45,2025-12-16T17:20:45
2819,cost,,[],[],[2819],4,3,2025-12-16T17:20:45,2025-12-16T17:20:45
2823,job time limit,,"[""job time limits""]",[],[2823],5,5,2025-12-16T17:20:45,2025-12-16T17:20:45
2827,future,,[],[],[2827],10,8,2025-12-16T17:20:45,2025-12-16T17:20:45
2828,high,,"[""Higher""]",[],[2828],5,4,2025-12-16T17:20:45,2025-12-16T17:20:45
2830,day,,[],[],[2830],19,7,2025-12-16T17:20:45,2025-12-16T17:20:45
2834,quality,,"[""Quality""]",[],[2834],12,7,2025-12-16T17:20:45,2025-12-16T17:20:45
2835,slurm database,,"[""Slurm database""]",[],[2835],14,8,2025-12-16T17:20:45,2025-12-16T17:20:45
2836,sacctmgr command,,[],[],[2836],12,6,2025-12-16T17:20:45,2025-12-16T17:20:45
2837,scheduling priority,,"[""Scheduling Priority""]",[],[2837],3,3,2025-12-16T17:20:45,2025-12-16T17:20:45
2838,partition qos,,"[""Partition QOS""]",[],[2838],17,3,2025-12-16T17:20:45,2025-12-16T17:20:45
2839,relative qos,,"[""Relative QOS""]",[],[2839],4,1,2025-12-16T17:20:45,2025-12-16T17:20:45
2840,qos option,,"[""QOS Options""]",[],[2840],6,2,2025-12-16T17:20:45,2025-12-16T17:20:45
2842,factor,,"[""factors""]",[],[2842],24,7,2025-12-16T17:20:45,2025-12-16T17:20:45
2846,priorityweightqo,,"[""PriorityWeightQOS""]",[],[2846],4,2,2025-12-16T17:20:45,2025-12-16T17:20:45
2851,preempttype,,"[""PreemptType""]",[],[2851],7,3,2025-12-16T17:20:45,2025-12-16T17:20:45
2852,slurm scheduler,,"[""Slurm scheduler""]",[],[2852],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
2857,job qos,,"[""job QOS""]",[],[2857],4,3,2025-12-16T17:20:45,2025-12-16T17:20:45
2865,grptre,,"[""GrpTRES""]",[],[2865],6,2,2025-12-16T17:20:45,2025-12-16T17:20:45
2871,relative,,"[""Relative""]",[],[2871],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
2872,percentage,,"[""percentages""]",[],[2872],11,5,2025-12-16T17:20:45,2025-12-16T17:20:45
2873,unit,,"[""units""]",[],[2873],19,11,2025-12-16T17:20:45,2025-12-16T17:20:45
2879,valid option,,"[""Valid options""]",[],[2879],5,4,2025-12-16T17:20:45,2025-12-16T17:20:45
2890,grpwall,,"[""GrpWall""]",[],[2890],4,2,2025-12-16T17:20:45,2025-12-16T17:20:45
2893,aggregate limit,,"[""aggregate limits""]",[],[2893],7,2,2025-12-16T17:20:45,2025-12-16T17:20:45
2902,large job,,"[""larger jobs""]",[],[2902],6,6,2025-12-16T17:20:45,2025-12-16T17:20:45
2903,qos limit,,"[""QOS limits""]",[],[2903],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
2907,timelimit,,"[""TimeLimit""]",[],[2907],4,4,2025-12-16T17:20:45,2025-12-16T17:20:45
2911,accountingstorageenforce,,"[""AccountingStorageEnforce""]",[],[2911],15,4,2025-12-16T17:20:45,2025-12-16T17:20:45
2912,safe,,"[""Safe""]",[],[2912],7,2,2025-12-16T17:20:45,2025-12-16T17:20:45
2913,usagefactor,,"[""UsageFactor""]",[],[2913],11,2,2025-12-16T17:20:45,2025-12-16T17:20:45
2922,usagefactorsafe flag,,"[""UsageFactorSafe flag""]",[],[2922],6,2,2025-12-16T17:20:45,2025-12-16T17:20:45
2923,float,,[],[],[2923],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
2924,sshare,,[],[],[2924],5,4,2025-12-16T17:20:45,2025-12-16T17:20:45
2932,format option,,[],[],[2932],4,4,2025-12-16T17:20:45,2025-12-16T17:20:45
2947,form,,[],[],[2947],13,11,2025-12-16T17:20:45,2025-12-16T17:20:45
2948,slurm configuration file,,"[""Slurm configuration file""]",[],[2948],10,5,2025-12-16T17:20:45,2025-12-16T17:20:45
2950,slurm configuration tool,,"[""Slurm configuration tool""]",[],[2950],4,3,2025-12-16T17:20:45,2025-12-16T17:20:45
2953,slurm version,,"[""Slurm version""]",[],[2953],12,8,2025-12-16T17:20:45,2025-12-16T17:20:45
2954,doc,,[],[],[2954],8,5,2025-12-16T17:20:45,2025-12-16T17:20:45
2955,html,,[],[],[2955],4,4,2025-12-16T17:20:45,2025-12-16T17:20:45
2957,man slurm.conf,file,[],[],[2957],6,3,2025-12-16T17:20:45,2025-12-16T17:20:45
2958,slurm daemon,,"[""Slurm daemons""]",[],[2958],27,11,2025-12-16T17:20:45,2025-12-16T17:20:45
2959,log file,,"[""log files""]",[],[2959],9,5,2025-12-16T17:20:45,2025-12-16T17:20:45
2960,lack,,[],[],[2960],4,4,2025-12-16T17:20:45,2025-12-16T17:20:45
2963,risk,,[],[],[2963],4,4,2025-12-16T17:20:45,2025-12-16T17:20:45
2964,starting,,[],[],[2964],3,3,2025-12-16T17:20:45,2025-12-16T17:20:45
2965,submit,,"[""Submit""]",[],[2965],3,3,2025-12-16T17:20:45,2025-12-16T17:20:45
2967,bottom,,[],[],[2967],3,3,2025-12-16T17:20:45,2025-12-16T17:20:45
2970,https: slurm.schedmd.com slurm.html,,"[""https://slurm.schedmd.com/slurm.html""]",[],[2970],2,2,2025-12-16T17:20:45,2025-12-16T17:20:45
2971,clustername,,"[""ClusterName""]",[],[2971],3,3,2025-12-16T17:20:45,2025-12-16T17:20:45
2972,single database,,[],[],[2972],3,3,2025-12-16T17:20:45,2025-12-16T17:20:45
2974,control machine,,"[""Control Machines""]",[],[2974],6,4,2025-12-16T17:20:45,2025-12-16T17:20:45
2975,computer,,[],[],[2975],9,5,2025-12-16T17:20:45,2025-12-16T17:20:45
2976,optional backup controller,,[],[],[2976],3,3,2025-12-16T17:20:45,2025-12-16T17:20:45
2985,wide variety,,[],[],[2985],8,6,2025-12-16T17:20:45,2025-12-16T17:20:45
2987,nodeaddr,,"[""NodeAddr""]",[],[2987],7,7,2025-12-16T17:20:45,2025-12-16T17:20:45
2989,partitionname,,"[""PartitionName""]",[],[2989],22,11,2025-12-16T17:20:45,2025-12-16T17:20:45
2990,maximum time limit,,"[""Maximum time limit""]",[],[2990],3,3,2025-12-16T17:20:45,2025-12-16T17:20:45
2991,infinite,,"[""INFINITE""]","[""INFINITE""]",[2991],4,3,2025-12-16T17:20:45,2025-12-16T17:20:45
2992,corespersocket,,"[""CoresPerSocket""]",[],[2992],7,3,2025-12-16T17:20:45,2025-12-16T17:20:45
2997,realmemory,,"[""RealMemory""]",[],[2997],5,5,2025-12-16T17:20:45,2025-12-16T17:20:45
2998,cons_tre plug,,"[""cons_tres plug""]",[],[2998],4,3,2025-12-16T17:20:45,2025-12-16T17:20:45
3000,slurm port number,,"[""Slurm Port Numbers""]",[],[3000],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
3002,slurm compute node daemon,,"[""Slurm compute node daemons""]",[],[3002],2,2,2025-12-16T17:20:45,2025-12-16T17:20:45
3003,slurm port,,"[""slurm ports""]",[],[3003],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
3005,slurm build time,,"[""Slurm build time""]",[],[3005],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
3006,slurmdport,,"[""SlurmdPort""]",[],[3006],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
3008,qualified pathname,,[],[],[3008],8,3,2025-12-16T17:20:45,2025-12-16T17:20:45
3009,backup controller,,[],[],[3009],7,5,2025-12-16T17:20:45,2025-12-16T17:20:45
3010,unique directory,,[],[],[3010],3,3,2025-12-16T17:20:45,2025-12-16T17:20:45
3011,compute server,,[],[],[3011],3,3,2025-12-16T17:20:45,2025-12-16T17:20:45
3012,local disk,,[],[],[3012],8,6,2025-12-16T17:20:45,2025-12-16T17:20:45
3015,slurmctld state,,"[""Slurmctld state""]",[],[3015],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
3016,slurmctldhost node,,"[""SlurmctldHost nodes""]",[],[3016],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
3017,slurmd state,,"[""Slurmd state""]",[],[3017],2,2,2025-12-16T17:20:45,2025-12-16T17:20:45
3018,define,,"[""Define""]",[],[3018],5,3,2025-12-16T17:20:45,2025-12-16T17:20:45
3019,returntoservice,,"[""ReturnToService""]",[],[3019],3,3,2025-12-16T17:20:45,2025-12-16T17:20:45
3020,registration,,[],[],[3020],5,3,2025-12-16T17:20:45,2025-12-16T17:20:45
3021,valid configuration,,[],[],[3021],4,2,2025-12-16T17:20:45,2025-12-16T17:20:45
3024,switchtype,,"[""SwitchType""]",[],[3024],3,3,2025-12-16T17:20:45,2025-12-16T17:20:45
3028,srun option,,[],[],[3028],9,4,2025-12-16T17:20:45,2025-12-16T17:20:45
3031,job container,,[],[],[3031],4,3,2025-12-16T17:20:45,2025-12-16T17:20:45
3036,slurm control,,"[""Slurm control""]",[],[3036],2,2,2025-12-16T17:20:45,2025-12-16T17:20:45
3038,process group id,,"[""process group ID""]",[],[3038],3,3,2025-12-16T17:20:45,2025-12-16T17:20:45
3044,srun man page,,"[""srun man pages""]",[],[3044],5,4,2025-12-16T17:20:45,2025-12-16T17:20:45
3045,enforcement,,[],[],[3045],6,6,2025-12-16T17:20:45,2025-12-16T17:20:45
3047,cgroup.conf man page,,[],[],[3047],5,3,2025-12-16T17:20:45,2025-12-16T17:20:45
3048,srunprolog,,"[""SrunProlog""]",[],[3048],44,2,2025-12-16T17:20:45,2025-12-16T17:20:45
3049,qualified path,,[],[],[3049],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
3050,job step initiation,,[],[],[3050],3,3,2025-12-16T17:20:45,2025-12-16T17:20:45
3051,srunepilog,,"[""SrunEpilog""]",[],[3051],43,2,2025-12-16T17:20:45,2025-12-16T17:20:45
3053,verbosity,,[],[],[3053],4,3,2025-12-16T17:20:45,2025-12-16T17:20:45
3055,slurmctldlogfile,,"[""SlurmctldLogFile""]",[],[3055],5,3,2025-12-16T17:20:45,2025-12-16T17:20:45
3056,syslog,,[],[],[3056],7,5,2025-12-16T17:20:45,2025-12-16T17:20:45
3058,job completion,,[],[],[3058],9,4,2025-12-16T17:20:45,2025-12-16T17:20:45
3060,filetxt,,"[""FileTxt""]",[],[3060],4,3,2025-12-16T17:20:45,2025-12-16T17:20:45
3062,text file,,[],[],[3062],6,2,2025-12-16T17:20:45,2025-12-16T17:20:45
3064,kafka server,,"[""Kafka server""]",[],[3064],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
3066,mysql,,"[""MySQL""]",[],[3066],35,8,2025-12-16T17:20:45,2025-12-16T17:20:45
3068,mariadb database,,"[""MariaDB database""]",[],[3068],5,3,2025-12-16T17:20:45,2025-12-16T17:20:45
3072,database server,,[],[],[3072],8,4,2025-12-16T17:20:45,2025-12-16T17:20:45
3074,jobcompparam,,"[""JobCompParams""]",[],[3074],5,3,2025-12-16T17:20:45,2025-12-16T17:20:45
3075,password,,"[""Password""]",[],[3075],17,5,2025-12-16T17:20:45,2025-12-16T17:20:45
3076,job accounting gather,,"[""Job Accounting Gather""]",[],[3076],3,3,2025-12-16T17:20:45,2025-12-16T17:20:45
3078,system type,,[],[],[3078],3,3,2025-12-16T17:20:45,2025-12-16T17:20:45
3079,select,,"[""Select""]",[],[3079],3,3,2025-12-16T17:20:45,2025-12-16T17:20:45
3085,job accounting storage,,"[""Job Accounting Storage""]",[],[3085],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
3086,job accounting gather slurm,,"[""Job Accounting Gather Slurm""]",[],[3086],2,2,2025-12-16T17:20:45,2025-12-16T17:20:45
3087,accounting information,,[],[],[3087],9,6,2025-12-16T17:20:45,2025-12-16T17:20:45
3088,fashion,,"[""fashions""]",[],[3088],9,7,2025-12-16T17:20:45,2025-12-16T17:20:45
3090,job accounting,,[],[],[3090],13,6,2025-12-16T17:20:45,2025-12-16T17:20:45
3091,database daemon,,[],[],[3091],3,3,2025-12-16T17:20:45,2025-12-16T17:20:45
3094,accountingstorageport,,"[""AccountingStoragePort""]",[],[3094],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
3098,enterprise,,[],[],[3098],3,3,2025-12-16T17:20:45,2025-12-16T17:20:45
3105,job_env,,[],[],[3105],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
3106,env,,[],[],[3106],5,4,2025-12-16T17:20:45,2025-12-16T17:20:45
3112,slurmctldpidfile,,"[""SlurmctldPidFile""]",[],[3112],2,2,2025-12-16T17:20:45,2025-12-16T17:20:45
3113,slurmdpidfile,,"[""SlurmdPidFile""]",[],[3113],4,4,2025-12-16T17:20:45,2025-12-16T17:20:45
3114,timer,,"[""Timers""]",[],[3114],3,3,2025-12-16T17:20:45,2025-12-16T17:20:45
3115,job record,,"[""job records""]",[],[3115],12,7,2025-12-16T17:20:45,2025-12-16T17:20:45
3116,slurmctldtimeout,,"[""SlurmctldTimeout""]",[],[3116],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
3119,slurmdtimeout,,"[""SlurmdTimeout""]",[],[3119],7,4,2025-12-16T17:20:45,2025-12-16T17:20:45
3120,slurm controller wait,,"[""Slurm controller waits""]",[],[3120],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
3121,inactivelimit,,"[""InactiveLimit""]",[],[3121],4,3,2025-12-16T17:20:45,2025-12-16T17:20:45
3123,sigterm,,"[""SIGTERM""]","[""SIGTERM""]",[3123],3,3,2025-12-16T17:20:45,2025-12-16T17:20:45
3130,patch,,"[""patches""]",[],[3130],13,3,2025-12-16T17:20:45,2025-12-16T17:20:45
3132,github,,"[""GitHub""]",[],[3132],6,4,2025-12-16T17:20:45,2025-12-16T17:20:45
3142,inclusion,,[],[],[3142],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
3144,stable slurm release,,"[""stable Slurm release""]",[],[3144],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
3145,bug fix,,"[""Bug fixes""]",[],[3145],3,3,2025-12-16T17:20:45,2025-12-16T17:20:45
3147,major release,,[],[],[3147],11,4,2025-12-16T17:20:45,2025-12-16T17:20:45
3155,space,,"[""spaces""]",[],[3155],12,5,2025-12-16T17:20:45,2025-12-16T17:20:45
3156,error message,,[],[],[3156],18,9,2025-12-16T17:20:45,2025-12-16T17:20:45
3165,style,,[],[],[3165],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
3168,rest,,[],[],[3168],7,7,2025-12-16T17:20:45,2025-12-16T17:20:45
3172,makefile.am,,"[""Makefile.am""]",[],[3172],7,3,2025-12-16T17:20:45,2025-12-16T17:20:45
3199,slurm serialization plugin,,"[""Slurm serialization plugins""]",[],[3199],2,1,2025-12-16T17:20:45,2025-12-16T17:20:45
3206,absolute path,,[],[],[3206],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
3209,jobcomploc,,"[""JobCompLoc""]",[],[3209],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
3210,slurmctld restart,,[],[],[3210],5,3,2025-12-16T17:20:45,2025-12-16T17:20:45
3247,callback,,[],[],[3247],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
3257,slurm statesavelocation,,"[""Slurm StateSaveLocation""]",[],[3257],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
3259,previous version,,"[""previous versions""]",[],[3259],4,4,2025-12-16T17:20:45,2025-12-16T17:20:45
3261,state file,,[],[],[3261],4,3,2025-12-16T17:20:45,2025-12-16T17:20:45
3262,shutdown,,[],[],[3262],3,3,2025-12-16T17:20:45,2025-12-16T17:20:45
3269,slurm clustername,,"[""Slurm ClusterName""]",[],[3269],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
3276,step allocation,,[],[],[3276],3,3,2025-12-16T17:20:45,2025-12-16T17:20:45
3278,thousand,,"[""thousands""]",[],[3278],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
3279,couple,,[],[],[3279],3,3,2025-12-16T17:20:45,2025-12-16T17:20:45
3280,text,,[],[],[3280],5,3,2025-12-16T17:20:45,2025-12-16T17:20:45
3283,node count,,[],[],[3283],10,9,2025-12-16T17:20:45,2025-12-16T17:20:45
3284,task count,,[],[],[3284],3,3,2025-12-16T17:20:45,2025-12-16T17:20:45
3285,uid,,"[""UID""]","[""UID""]",[3285],15,6,2025-12-16T17:20:45,2025-12-16T17:20:45
3286,gid,,"[""GID""]","[""GID""]",[3286],7,5,2025-12-16T17:20:45,2025-12-16T17:20:45
3290,error code,,[],[],[3290],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
3295,determine,,"[""Determine""]",[],[3295],3,3,2025-12-16T17:20:45,2025-12-16T17:20:45
3301,select plugin,,[],[],[3301],15,5,2025-12-16T17:20:45,2025-12-16T17:20:45
3305,slurmctld daemon code,,[],[],[3305],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
3310,initiation,,[],[],[3310],6,5,2025-12-16T17:20:45,2025-12-16T17:20:45
3313,job step allocation,,[],[],[3313],4,3,2025-12-16T17:20:45,2025-12-16T17:20:45
3315,degree,,[],[],[3315],3,3,2025-12-16T17:20:45,2025-12-16T17:20:45
3316,fanout,,[],[],[3316],3,3,2025-12-16T17:20:45,2025-12-16T17:20:45
3319,slurmd daemon test,,"[""slurmd daemon tests""]",[],[3319],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
3321,slurmstepd program,,[],[],[3321],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
3323,single job step,,[],[],[3323],3,3,2025-12-16T17:20:45,2025-12-16T17:20:45
3328,proctrack,,[],[],[3328],12,5,2025-12-16T17:20:45,2025-12-16T17:20:45
3332,fork,,"[""Fork""]",[],[3332],5,2,2025-12-16T17:20:45,2025-12-16T17:20:45
3336,sequence,,[],[],[3336],6,5,2025-12-16T17:20:45,2025-12-16T17:20:45
