id,doc_id,sentence_id,sentence_text,subj_text,subj_canonical_id,subj_canonical_term,rel_text,obj_text,obj_canonical_id,obj_canonical_term,method,created_at
102,doc_6722,doc_6722_sent_00040,"The following functions are required to exist, although they may do nothing but return success:
slurm_bb_job_process
slurm_bb_pools
slurm_bb_job_teardown
slurm_bb_setup
slurm_bb_data_in
slurm_bb_test_data_in
slurm_bb_real_size
slurm_bb_paths
slurm_bb_pre_run
slurm_bb_post_run
slurm_bb_data_out
slurm_bb_test_data_out
slurm_bb_get_status
A template of burst_buffer.lua is provided with Slurm: etc/burst_buffer.lua.example
This template documents many more details about the functions such as required parameters, when each function is called, return values for each function, and some simple examples.","slurm_bb_job_process
slurm_bb_pools
slurm_bb_job_teardown
slurm_bb_setup
slurm_bb_data_in
slurm_bb_test_data_in
slurm_bb_real_size
slurm_bb_paths
slurm_bb_pre_run
slurm_bb_post_run
slurm_bb_data_out
slurm_bb_test_data_out",5877,slurm_bb_test_data_out,provide with,Slurm,82,slurm,openie_spacy,2025-12-17T22:13:48Z
103,doc_6722,doc_6722_sent_00040,"The following functions are required to exist, although they may do nothing but return success:
slurm_bb_job_process
slurm_bb_pools
slurm_bb_job_teardown
slurm_bb_setup
slurm_bb_data_in
slurm_bb_test_data_in
slurm_bb_real_size
slurm_bb_paths
slurm_bb_pre_run
slurm_bb_post_run
slurm_bb_data_out
slurm_bb_test_data_out
slurm_bb_get_status
A template of burst_buffer.lua is provided with Slurm: etc/burst_buffer.lua.example
This template documents many more details about the functions such as required parameters, when each function is called, return values for each function, and some simple examples.","slurm_bb_get_status
A template",5864,template,provide with,Slurm,82,slurm,openie_spacy,2025-12-17T22:13:48Z
104,doc_6722,doc_6722_sent_00044,"Lua scripts may either be run by themselves in a separate process via the fork() and exec() system calls, or they may be called via Lua's C API from within an existing process. One of the goals of the lua plugin was to avoid calling fork() from within slurmctld because it can severely harm performance of the slurmctld. The datawarp plugin calls fork() and exec() from slurmctld for every burst buffer API call, and this has been shown to severely harm slurmctld performance. Therefore, slurmctld calls burst_buffer.lua using Lua's C API instead of using fork().",slurmctld,201,slurmctld,call,burst_buffer.lua,5868,burst_buffer.lua,openie_spacy,2025-12-17T22:13:48Z
105,doc_6722,doc_6722_sent_00054,"Whenever one of these functions needs to run, slurmctld tells slurmscriptd to run that function; slurmscriptd then calls fork() to create a new process, then calls the appropriate function.",slurmscriptd,5896,slurmscriptd,call,fork,3332,fork,openie_spacy,2025-12-17T22:13:48Z
106,doc_6722,doc_6722_sent_00059,"If slurmctld receives a signal, it could attempt to run the signal handler from burst_buffer.lua, even after a call to burst_buffer.lua is completed, which results in a crash.",slurmctld,201,slurmctld,receive,a signal,372,signal,openie_spacy,2025-12-17T22:13:48Z
107,doc_6722,doc_6722_sent_00060,"Burst Buffer Resources
The burst buffer API may define burst buffer resource ""pools"" from which a job may request a certain amount of pool space.",a job,50,job,request,a certain amount,2333,amount,openie_spacy,2025-12-17T22:13:48Z
108,doc_6722,doc_6722_sent_00061,"If a pool does not have sufficient space to fulfill a job's request, that job will remain pending until the pool does have enough space.",a pool,5900,pool,have,sufficient space,3155,space,openie_spacy,2025-12-17T22:13:48Z
109,doc_6722,doc_6722_sent_00062,"Once the pool has enough space, Slurm may begin stage-in for the job.",the pool,5900,pool,have,enough space,3155,space,openie_spacy,2025-12-17T22:13:48Z
110,doc_6722,doc_6722_sent_00063,"When stage-in begins, Slurm subtracts the job's requested space from the pool's available space. When teardown completes, Slurm adds the job's requested space back into the pool's available space. The Job Submission Commands section explains how a job may request space from a pool.",Slurm,82,slurm,add,the job's requested space,3155,space,openie_spacy,2025-12-17T22:13:48Z
111,doc_6722,doc_6722_sent_00063,"When stage-in begins, Slurm subtracts the job's requested space from the pool's available space. When teardown completes, Slurm adds the job's requested space back into the pool's available space. The Job Submission Commands section explains how a job may request space from a pool.",a job,50,job,request,space,3155,space,openie_spacy,2025-12-17T22:13:48Z
112,doc_6722,doc_6722_sent_00066,"If a job does not request a pool, then the pool defined by DefaultPool in burst_buffer.conf will be used. If a job does not request a pool and DefaultPool is not defined, then the job will be rejected.",a job,50,job,request,a pool,5900,pool,openie_spacy,2025-12-17T22:13:48Z
113,doc_6722,doc_6722_sent_00068,DefaultPool in burst_buffer.conf is not used in this plugin.,DefaultPool,5907,defaultpool,use in,burst_buffer.conf,5854,burst_buffer.conf,openie_spacy,2025-12-17T22:13:48Z
114,doc_6722,doc_6722_sent_00068,DefaultPool in burst_buffer.conf is not used in this plugin.,DefaultPool,5907,defaultpool,use in,this plugin,179,plugin,openie_spacy,2025-12-17T22:13:48Z
115,doc_6722,doc_6722_sent_00070,"If pools are not desired, then this function should just return slurm.",this function,64,function,return,slurm,82,slurm,openie_spacy,2025-12-17T22:13:48Z
116,doc_6722,doc_6722_sent_00076,"If a job does not request a number that is a multiple of granularity, then the job's request will be rounded up to the nearest multiple of granularity.",a job,50,job,request,a number,123,number,openie_spacy,2025-12-17T22:13:48Z
117,doc_6722,doc_6722_sent_00079,"Job Submission Commands
The normal mode of operation is for batch jobs to specify burst buffer requirements within the batch script.",batch jobs,233,batch job,specify,burst buffer requirements,5850,burst buffer requirement,openie_spacy,2025-12-17T22:13:48Z
118,doc_6722,doc_6722_sent_00089,"For both plugins, a job may request a certain amount of space (size or capacity) from a burst buffer resource pool.",a job,50,job,request,a certain amount,2333,amount,openie_spacy,2025-12-17T22:13:48Z
119,doc_6722,doc_6722_sent_00092,"A capacity specification can include a suffix of ""N"" (nodes), ""K|KiB"", ""M|MiB"", ""G|GiB"", ""T|TiB"", ""P|PiB"" (for powers of 1024) and ""KB"", ""MB"", ""GB"", ""TB"", ""PB"" (for powers of 1000).",A capacity specification,792,specification,include,a suffix,5930,suffix,openie_spacy,2025-12-17T22:13:48Z
120,doc_6722,doc_6722_sent_00093,"Usually Slurm interprets KB, MB, GB, TB, PB, units as powers of 1024, but for Burst Buffers size specifications Slurm supports both IEC/SI formats. This is because the CRAY API supports both formats.",Slurm,82,slurm,support for,Burst Buffers size specifications,792,specification,openie_spacy,2025-12-17T22:13:48Z
121,doc_6722,doc_6722_sent_00095,"This function can perform validation of the directives used in the job script. If Slurm determines options are invalid, or if the burst buffer script returns an error, the job will be rejected and an error message will be returned directly to the user.",the burst buffer script,5938,burst buffer script,return,an error,313,error,openie_spacy,2025-12-17T22:13:48Z
122,doc_6722,doc_6722_sent_00095,"This function can perform validation of the directives used in the job script. If Slurm determines options are invalid, or if the burst buffer script returns an error, the job will be rejected and an error message will be returned directly to the user.",an error message,3156,error message,return to,the user,166,user,openie_spacy,2025-12-17T22:13:48Z
123,doc_6722,doc_6722_sent_00097,"If the job is accepted, but later fails (e.g. some problem staging files), the job will be held and its ""Reason"" field will be set to an error message provided by the underlying infrastructure.","its ""Reason"" field",1645,field,set to,an error message,3156,error message,openie_spacy,2025-12-17T22:13:48Z
124,doc_6722,doc_6722_sent_00102,"Datawarp
The directive of #DW (for ""DataWarp"") is used for burst buffer directives when using the burst_buffer/datawarp plugin.","Datawarp
The directive",1893,directive,use for,burst buffer directives,5649,burst buffer directive,openie_spacy,2025-12-17T22:13:48Z
125,doc_6722,doc_6722_sent_00103,"Please reference Cray documentation for details about the DataWarp options. For DataWarp systems, the directive of #BB can be used to create or delete persistent burst buffer storage.",the directive,1893,directive,use for,DataWarp systems,119,system,openie_spacy,2025-12-17T22:13:48Z
126,doc_6722,doc_6722_sent_00107,If the job does not specify capacity then the job will be rejected.,the job,50,job,specify,capacity,5927,capacity,openie_spacy,2025-12-17T22:13:48Z
127,doc_6722,doc_6722_sent_00108,"A job may also specify the pool from which it wants resources; if the job does not specify a pool, then the pool specified by DefaultPool in burst_buffer.conf will be used (if configured).",A job,50,job,specify,the pool,5900,pool,openie_spacy,2025-12-17T22:13:48Z
128,doc_6722,doc_6722_sent_00112,Since the directive must always begin with a # sign (which starts a comment in a shell script) this option should specify only the string following the # sign.,this option,215,option,specify,only the string,681,string,openie_spacy,2025-12-17T22:13:48Z
129,doc_6722,doc_6722_sent_00114,"If the Directive option is not specified in burst_buffer.conf, then the default directive for this plugin (#BB_LUA) will be used.",the Directive option,215,option,specify in,burst_buffer.conf,5854,burst_buffer.conf,openie_spacy,2025-12-17T22:13:48Z
130,doc_6722,doc_6722_sent_00115,"Since this plugin was designed to be generic and flexible, this plugin only requires the directive to be given. If the directive is given, Slurm will run all burst buffer stages for the job.",this plugin,179,plugin,require,the directive,1893,directive,openie_spacy,2025-12-17T22:13:48Z
131,doc_6722,doc_6722_sent_00115,"Since this plugin was designed to be generic and flexible, this plugin only requires the directive to be given. If the directive is given, Slurm will run all burst buffer stages for the job.",Slurm,82,slurm,run for,the job,50,job,openie_spacy,2025-12-17T22:13:48Z
132,doc_6722,doc_6722_sent_00116,"Example of the minimum information required for all burst buffer stages to run for the job:
#BB_LUA
srun application.sh
Because burst buffer pools are optional for this plugin (see the Burst Buffer Resources section), a job is not required to specify a pool or capacity. If pools are provided by the burst buffer API, then a job may request a pool and capacity:
#BB_LUA pool=pool1 capacity=1K
srun application.sh
A job may choose whether or not to specify a pool. If a job does not specify a pool, then the job is still allowed to run and the burst buffer stages will still run for this job (as long as the burst buffer directive was given).",a job,50,job,request,a pool,5900,pool,openie_spacy,2025-12-17T22:13:48Z
133,doc_6722,doc_6722_sent_00116,"Example of the minimum information required for all burst buffer stages to run for the job:
#BB_LUA
srun application.sh
Because burst buffer pools are optional for this plugin (see the Burst Buffer Resources section), a job is not required to specify a pool or capacity. If pools are provided by the burst buffer API, then a job may request a pool and capacity:
#BB_LUA pool=pool1 capacity=1K
srun application.sh
A job may choose whether or not to specify a pool. If a job does not specify a pool, then the job is still allowed to run and the burst buffer stages will still run for this job (as long as the burst buffer directive was given).",a job,50,job,specify,a pool,5900,pool,openie_spacy,2025-12-17T22:13:48Z
