term_id,term,neighbor_id,neighbor,similarity
70,performance,887,specified amount,0.9980
70,performance,648,metrics,0.9979
71,Slurm Database Daemon,459,other Slurm daemons,0.9946
71,Slurm Database Daemon,495,production database,0.9945
71,Slurm Database Daemon,282,database version,0.9943
71,Slurm Database Daemon,67,database security,0.9939
71,Slurm Database Daemon,1806,services database,0.9938
71,Slurm Database Daemon,623,appropriate Slurm daemons,0.9936
71,Slurm Database Daemon,46,MariaDB database,0.9935
71,Slurm Database Daemon,503,certain database entries,0.9935
71,Slurm Database Daemon,592,database object,0.9934
71,Slurm Database Daemon,196,database server executes,0.9931
72,such services,1820,service request,0.9988
72,such services,95,service,0.9988
72,such services,1830,unknown service,0.9987
72,such services,1798,swap space,0.9987
72,such services,1805,tcp service,0.9986
72,such services,1563,executable program,0.9985
72,such services,1684,correct permissions,0.9985
72,such services,1281,J variable,0.9985
72,such services,733,several states,0.9984
72,such services,1694,automount maps,0.9983
73,configuration,1070,Multi-user configuration,1.0000
73,configuration,1643,IP configuration,0.9985
73,configuration,991,Global configuration files,0.9968
73,configuration,140,normal MUNGE configuration,0.9967
73,configuration,709,configuration files,0.9966
73,configuration,319,separate configuration file,0.9966
73,configuration,148,single configuration file,0.9965
73,configuration,393,slurm.conf file,0.9961
73,configuration,154,proper key,0.9960
73,configuration,421,MySQL Configuration,0.9959
74,Slurm plugins,76,Slurm SQL,0.9986
74,Slurm plugins,637,Slurm accounting,0.9982
74,Slurm plugins,232,slurm build,0.9976
74,Slurm plugins,209,Slurm Accounting Configuration,0.9947
74,Slurm plugins,187,Slurm JobComp Configuration,0.9932
74,Slurm plugins,608,Slurm partition,0.9926
74,Slurm plugins,107,step accounting records,0.9926
74,Slurm plugins,2155,default partition,0.9910
74,Slurm plugins,696,step memory peak,0.9893
74,Slurm plugins,2016,CPU Management User,0.9892
75,authentication,161,authentication module,1.0000
75,authentication,1681,Windows password authentication,0.9991
75,authentication,1822,ident authentication,0.9984
75,authentication,661,TresUsageInTot field,0.9983
75,authentication,675,dedicated fields MaxRSS,0.9981
75,authentication,218,Upgrade Guide,0.9980
75,authentication,357,MUNGE authentication,0.9980
75,authentication,1331,rename abc,0.9979
75,authentication,685,TresUsage * fields,0.9979
75,authentication,219,place upgrades,0.9979
76,Slurm SQL,232,slurm build,0.9994
76,Slurm SQL,74,Slurm plugins,0.9986
76,Slurm SQL,637,Slurm accounting,0.9961
76,Slurm SQL,187,Slurm JobComp Configuration,0.9953
76,Slurm SQL,209,Slurm Accounting Configuration,0.9945
76,Slurm SQL,107,step accounting records,0.9929
76,Slurm SQL,608,Slurm partition,0.9929
76,Slurm SQL,696,step memory peak,0.9928
76,Slurm SQL,578,specific partitions,0.9915
76,Slurm SQL,216,partition,0.9912
77,database use,606,accounting database,0.9941
77,database use,182,same database,0.9940
77,database use,7,database,0.9930
77,database use,217,preferred database,0.9930
77,database use,605,NewName Use,0.9924
77,database use,1755,efficient use,0.9924
77,database use,1516,optimal use,0.9924
77,database use,592,database object,0.9921
77,database use,503,certain database entries,0.9918
77,database use,376,database login name,0.9914
78,other Slurm commands,594,regular uses,0.9946
78,other Slurm commands,192,job completion plugin,0.9943
78,other Slurm commands,1359,easy job submission,0.9938
78,other Slurm commands,1320,complete job submission,0.9934
78,other Slurm commands,1201,other details,0.9931
78,other Slurm commands,923,remote jobs access,0.9930
78,other Slurm commands,321,job completion records,0.9929
78,other Slurm commands,2059,other aspects,0.9928
78,other Slurm commands,2117,other subset,0.9925
78,other Slurm commands,593,other operators,0.9923
79,daemons,1973,vemkd daemon,1.0000
79,daemons,1662,identification daemon,1.0000
79,daemons,68,intermediate daemon,1.0000
79,daemons,1668,inetd daemon,1.0000
79,daemons,1702,sbatchd daemon starts,0.9939
79,daemons,1697,Batch daemons,0.9936
79,daemons,1097,lim daemon,0.9913
79,daemons,746,mbatchd daemon,0.9900
79,daemons,1841,new daemon,0.9898
79,daemons,1216,batch system daemon,0.9896
80,host,1177,host status,1.0000
80,host,1637,official host,1.0000
80,host,1824,equivalent host,1.0000
80,host,1877,non-LSF host,1.0000
80,host,821,Host types,0.9953
80,host,822,host models,0.9953
80,host,1396,new host type,0.9948
80,host,1775,new host model,0.9931
80,host,1366,new hosts,0.9931
80,host,1675,destination host,0.9922
81,slurmdbd RPMs,28,SlurmDBD,1.0000
81,slurmdbd RPMs,466,SlurmDBD Archive,0.9942
81,slurmdbd RPMs,502,archive slurmdbd,0.9942
81,slurmdbd RPMs,168,database server,0.9932
81,slurmdbd RPMs,84,SlurmDBD plugin,0.9929
81,slurmdbd RPMs,1806,services database,0.9928
81,slurmdbd RPMs,350,external slurmdbds,0.9926
81,slurmdbd RPMs,196,database server executes,0.9925
81,slurmdbd RPMs,46,MariaDB database,0.9921
81,slurmdbd RPMs,503,certain database entries,0.9918
82,server,174,LDAP server,1.0000
82,server,1032,Remote execution server,0.9940
82,server,1819,ident server,0.9935
82,server,1567,FLEXlm license server,0.9934
82,server,491,Archive Server,0.9932
82,server,1732,lsbatch system,0.9924
82,server,498,production server,0.9923
82,server,926,Network File System,0.9922
82,server,1480,lsf.sudoers,0.9921
82,server,1454,system startup files,0.9920
83,MySQL plugin,268,MySQL versions,0.9986
83,MySQL plugin,421,MySQL Configuration,0.9979
83,MySQL plugin,434,MySQL monitor,0.9972
83,MySQL plugin,238,MySQL test program,0.9969
83,MySQL plugin,240,several MySQL,0.9964
83,MySQL plugin,205,jobcomp plugin,0.9956
83,MySQL plugin,431,grant line,0.9950
83,MySQL plugin,1643,IP configuration,0.9949
83,MySQL plugin,336,valid qos,0.9949
83,MySQL plugin,2215,cgroup plugin,0.9947
84,SlurmDBD plugin,502,archive slurmdbd,0.9986
84,SlurmDBD plugin,466,SlurmDBD Archive,0.9986
84,SlurmDBD plugin,373,SlurmDBD Configuration,0.9977
84,SlurmDBD plugin,350,external slurmdbds,0.9977
84,SlurmDBD plugin,463,grep slurmdbd,0.9975
84,SlurmDBD plugin,536,Database Configuration,0.9968
84,SlurmDBD plugin,1806,services database,0.9967
84,SlurmDBD plugin,46,MariaDB database,0.9967
84,SlurmDBD plugin,495,production database,0.9964
84,SlurmDBD plugin,282,database version,0.9964
85,cluster,1050,cluster status,1.0000
85,cluster,1068,multi-user cluster,1.0000
85,cluster,353,non-external cluster,1.0000
85,cluster,1981,new cluster,0.9954
85,cluster,725,cluster administrators,0.9917
85,cluster,548,cluster names,0.9875
85,cluster,723,Cluster characteristics,0.9869
85,cluster,2012,original cluster,0.9842
85,cluster,547,more clusters,0.9840
85,cluster,1023,work cluster,0.9837
86,sacctmgr list cluster,712,reconfigure cluster properties,0.9974
86,sacctmgr list cluster,1049,cluster configuration,0.9973
86,sacctmgr list cluster,88,cluster snowflake,0.9961
86,sacctmgr list cluster,998,Defines cluster name,0.9959
86,sacctmgr list cluster,1999,cluster define,0.9954
86,sacctmgr list cluster,546,test Cluster,0.9952
86,sacctmgr list cluster,1000,Cluster configuration file,0.9951
86,sacctmgr list cluster,91,new version,0.9943
86,sacctmgr list cluster,705,cluster operations,0.9939
86,sacctmgr list cluster,1856,Duplicate cluster name name,0.9933
87,snowflake,238,MySQL test program,0.9966
87,snowflake,630,brian,0.9966
87,snowflake,565,science,0.9959
87,snowflake,542,test,0.9959
87,snowflake,571,test execute,0.9947
87,snowflake,552,organization,0.9941
87,snowflake,211,accounting_storage,0.9939
87,snowflake,49,jobcomp,0.9938
87,snowflake,146,MUNGE enhancements,0.9931
87,snowflake,138,MUNGE,0.9931
88,cluster snowflake,546,test Cluster,0.9988
88,cluster snowflake,1049,cluster configuration,0.9971
88,cluster snowflake,1999,cluster define,0.9967
88,cluster snowflake,712,reconfigure cluster properties,0.9966
88,cluster snowflake,86,sacctmgr list cluster,0.9961
88,cluster snowflake,113,multiple clusters,0.9960
88,cluster snowflake,705,cluster operations,0.9958
88,cluster snowflake,993,cluster usr,0.9954
88,cluster snowflake,2012,original cluster,0.9947
88,cluster snowflake,998,Defines cluster name,0.9944
89,Failure,377,complete description,0.9968
89,Failure,836,calculations,0.9967
89,Failure,788,extensive calculations,0.9967
89,Failure,94,internal cache,0.9966
89,Failure,1483,setuid bit,0.9966
89,Failure,1174,busy status,0.9965
89,Failure,1331,rename abc,0.9965
89,Failure,1329,simple interface,0.9965
89,Failure,2149,n3 State,0.9965
89,Failure,532,various graphs,0.9964
90,switch,1312,Execute hostname,0.9974
90,switch,162,UIDs,0.9969
90,switch,1812,Authentication port mismatch,0.9969
90,switch,413,slurm_acct_db,0.9963
90,switch,1817,bad port,0.9961
90,switch,1926,JobId,0.9960
90,switch,506,mysqldump,0.9959
90,switch,133,usernames,0.9959
90,switch,130,lowercase usernames,0.9959
90,switch,1290,sleep,0.9958
91,new version,1957,new connections,0.9989
91,new version,1930,new configuration,0.9982
91,new version,961,new Windows installation,0.9975
91,new version,957,new UNIX,0.9973
91,new version,1251,execution scripts,0.9971
91,new version,782,execution,0.9965
91,new version,2013,new work,0.9963
91,new version,828,same operating system,0.9961
91,new version,1709,new process group,0.9957
91,new version,1372,new queue definition,0.9956
92,same time,407,same SlurmUser,0.9975
92,same time,1692,different name,0.9960
92,same time,1858,same lsf.shared file,0.9959
92,same time,599,same level,0.9959
92,same time,196,database server executes,0.9955
92,same time,168,database server,0.9949
92,same time,1794,Incorrect path names,0.9947
92,same time,794,execution time,0.9945
92,same time,829,same computer architecture,0.9944
92,same time,127,consistent names,0.9938
93,unexpected results,1350,appropriate libraries,0.9986
93,unexpected results,1691,current working,0.9984
93,unexpected results,733,several states,0.9983
93,unexpected results,1500,full path,0.9982
93,unexpected results,978,LSF_ENVDIR variable,0.9981
93,unexpected results,228,libraries,0.9981
93,unexpected results,135,best way,0.9980
93,unexpected results,1736,lshosts,0.9979
93,unexpected results,1458,starting point,0.9979
93,unexpected results,1954,Point,0.9979
94,internal cache,101,cache,0.9993
94,internal cache,405,security purposes,0.9987
94,internal cache,519,various reports,0.9985
94,internal cache,514,few tools,0.9984
94,internal cache,675,dedicated fields MaxRSS,0.9984
94,internal cache,2135,readable format,0.9984
94,internal cache,1331,rename abc,0.9984
94,internal cache,2119,easy way,0.9983
94,internal cache,69,better security,0.9983
94,internal cache,1684,correct permissions,0.9983
95,service,1805,tcp service,0.9989
95,service,72,such services,0.9988
95,service,1830,unknown service,0.9986
95,service,1820,service request,0.9984
95,service,1804,ident,0.9973
95,service,1033,res,0.9973
95,service,1793,incorrect file permissions,0.9972
95,service,997,Keyword definition file,0.9970
95,service,1528,RELEASE DESCRIPTION # Keywords,0.9969
95,service,2003,old EGO XML configuration files,0.9969
96,cached data,470,Purged data,1.0000
96,cached data,473,data retention,1.0000
96,cached data,60,data,1.0000
96,cached data,354,accounting data,0.9985
96,cached data,924,local data,0.9973
96,cached data,128,access,0.9962
96,cached data,492,ongoing access,0.9962
96,cached data,375,unauthorized access,0.9962
96,cached data,106,critical data,0.9958
96,cached data,62,password data,0.9956
97,local storage,135,best way,0.9989
97,local storage,1350,appropriate libraries,0.9984
97,local storage,1218,different priorities,0.9984
97,local storage,315,storage,0.9983
97,local storage,1940,binary upgrade,0.9982
97,local storage,874,binary architecture,0.9982
97,local storage,499,separate instances,0.9981
97,local storage,686,different meanings,0.9981
97,local storage,417,accounting storage mechanism,0.9980
97,local storage,179,different machine,0.9980
99,startup,871,startup time,0.9981
99,startup,1942,environment variable,0.9975
99,startup,1165,LSF_ENVDIR environment variable,0.9974
99,startup,1082,shell environment files,0.9973
99,startup,1480,lsf.sudoers,0.9972
99,startup,1513,common application,0.9970
99,startup,391,system build time,0.9970
99,startup,1032,Remote execution server,0.9968
99,startup,1959,system call times,0.9966
99,startup,1983,old lsf.conf file,0.9964
100,slurmctld starts,1215,daemon time,0.9963
100,slurmctld starts,58,slurmctld daemon,0.9959
100,slurmctld starts,1701,sbatchd starts,0.9957
100,slurmctld starts,149,different daemons,0.9955
100,slurmctld starts,1808,identd daemon,0.9951
100,slurmctld starts,358,MUNGE daemon,0.9946
100,slurmctld starts,361,alternate MUNGE daemon,0.9946
100,slurmctld starts,1945,EGO daemons,0.9941
100,slurmctld starts,1093,bctrld start,0.9939
100,slurmctld starts,1814,ident daemon,0.9938
101,cache,94,internal cache,0.9993
101,cache,661,TresUsageInTot field,0.9978
101,cache,287,field,0.9977
101,cache,675,dedicated fields MaxRSS,0.9977
101,cache,405,security purposes,0.9977
101,cache,685,TresUsage * fields,0.9976
101,cache,567,physics parent,0.9976
101,cache,562,parent,0.9976
101,cache,357,MUNGE authentication,0.9976
101,cache,171,operator,0.9975
102,valid bank accounts,1008,configure account mappings,0.9992
102,valid bank accounts,586,different bank accounts,0.9984
102,valid bank accounts,589,parent account,0.9983
102,valid bank accounts,328,invalid accounts,0.9970
102,valid bank accounts,588,account hierarchy,0.9965
102,valid bank accounts,559,account science,0.9963
102,valid bank accounts,629,user brian,0.9961
102,valid bank accounts,572,user brian Account,0.9957
102,valid bank accounts,566,account chemistry,0.9953
102,valid bank accounts,545,account none,0.9951
103,user limits,518,user associations,0.9981
103,user limits,628,user records,0.9967
103,user limits,919,user data,0.9954
103,user limits,1137,US Government Users Restricted Rights,0.9949
103,user limits,213,user entities,0.9946
103,user limits,1893,bad user,0.9945
103,user limits,569,user da,0.9944
103,user limits,1658,User permission,0.9940
103,user limits,118,user ID,0.9936
103,user limits,1363,Manage users,0.9936
104,state,751,ZOMBI state,0.9993
104,state,758,UNKWN state,0.9991
104,state,2149,n3 State,0.9985
104,state,733,several states,0.9980
104,state,55,similar tool,0.9977
104,state,519,various reports,0.9977
104,state,499,separate instances,0.9977
104,state,2119,easy way,0.9977
104,state,468,reasonable size,0.9977
104,state,475,unwieldy size,0.9977
105,last communicating,2149,n3 State,0.9973
105,last communicating,2146,Many additional scenarios,0.9972
105,last communicating,824,Intel_EM64 T,0.9972
105,last communicating,51,pathname,0.9971
105,last communicating,395,qualified pathname,0.9971
105,last communicating,1329,simple interface,0.9971
105,last communicating,1681,Windows password authentication,0.9971
