term_id,term_text,tf,idf,tf_idf,c_value,score
1831,more swap space,1.00,1.92,1.92,1.58,2.13
1834,ident,1.00,1.92,1.92,0.00,1.33
1835,tcp service,1.00,1.92,1.92,1.00,1.73
1836,services database,1.00,1.92,1.92,1.00,1.73
1837,setuid root command,1.00,1.92,1.92,1.58,2.13
1839,identd,1.00,1.92,1.92,0.00,1.33
1840,inetd.conf,1.00,1.92,1.92,0.00,1.33
1841,Authentication data format error,1.00,1.92,1.92,2.00,2.52
1842,Authentication port mismatch,1.00,1.92,1.92,1.58,2.13
1844,ident daemon,1.00,1.92,1.92,1.00,1.73
1847,bad port,1.00,1.92,1.92,1.00,1.73
1848,non-privileged port,1.00,1.92,1.92,2.00,2.52
1849,ident server,1.00,1.92,1.92,1.00,1.73
1850,Forged username,1.00,1.92,1.92,1.00,1.73
1851,service request,1.00,1.92,1.92,1.00,1.73
1852,user claimed_user,1.00,1.92,1.92,1.00,1.73
1853,ident authentication,1.00,1.92,1.92,1.00,1.73
1854,LSF_USE_HOSTEQUIV parameter,1.00,1.92,1.92,1.00,1.73
1855,equivalent host,1.00,1.92,1.92,1.00,1.73
1856,host.equiv,1.00,1.92,1.92,0.00,1.33
1857,user uid,1.00,1.92,1.92,1.00,1.73
1858,.rhosts file,1.00,1.92,1.92,1.00,1.73
1862,unknown service,1.00,1.92,1.92,0.00,1.73
1864,LIM service,1.00,1.92,1.92,1.00,1.73
1865,Service lim,1.00,1.92,1.92,1.00,1.73
1866,udp,1.00,1.92,1.92,0.00,1.33
1867,Read LSF Guide,1.00,1.92,1.92,1.58,2.13
1868,serv,1.00,1.92,1.92,0.00,1.33
1869,LSF services,1.00,1.92,1.92,1.00,1.73
1870,daemon socket,1.00,1.92,1.92,1.00,1.73
1871,init_ServSock,1.00,1.92,1.92,0.00,3.33
1872,second LSF daemon,1.00,1.92,1.92,1.58,2.13
1873,new daemon,1.00,1.92,1.92,1.00,1.73
1874,following messages,1.00,1.92,1.92,1.00,1.73
1875,specific files,1.00,1.92,1.92,1.00,1.73
1876,Section name,1.00,1.92,1.92,0.00,1.73
1877,Invalid section name name,1.00,1.92,1.92,2.00,2.52
1878,keyword Begin,1.00,1.92,1.92,1.00,1.73
1879,specified line,1.00,1.92,1.92,1.00,1.73
1880,unrecognized section name,1.00,1.92,1.92,1.58,2.13
1881,Duplicate cluster name name,1.00,1.92,1.92,2.00,2.52
1882,section cluster,1.00,1.92,1.92,1.00,1.73
1883,same lsf.shared file,1.00,1.92,1.92,1.58,2.13
1884,second definition,1.00,1.92,1.92,1.00,1.73
1885,Bad cpuFactor,1.00,1.92,1.92,1.00,1.73
1886,host model model,1.00,1.92,1.92,1.58,2.13
1887,valid number,1.00,1.92,1.92,1.00,1.73
1888,many host models,1.00,1.92,1.92,1.58,2.13
1889,model name,1.00,1.92,1.92,1.00,1.73
1890,maximum,1.00,1.92,1.92,0.00,1.33
1891,Resource name name,1.00,1.92,1.92,1.58,2.13
1893,maximum length,1.00,1.92,1.92,1.00,1.73
1894,shorter name,1.00,1.92,1.92,1.00,1.73
1895,illegal character,1.00,1.92,1.92,1.00,1.73
1896,letter,1.00,1.92,1.92,0.00,1.33
1897,zA-Z,1.00,1.92,1.92,1.58,2.13
1898,digits,1.00,1.92,1.92,0.00,1.33
1899,LIM messages,1.00,1.92,1.92,1.00,1.73
1900,function,1.00,1.92,1.92,0.00,1.33
1901,non-LSF host,1.00,1.92,1.92,2.00,2.52
1902,new information,1.00,1.92,1.92,1.00,1.73
1906,MasterRegister,1.00,1.92,1.92,0.00,3.33
1907,inconsistent configuration information,1.00,1.92,1.92,1.58,2.13
1908,same configuration information,1.00,1.92,1.92,1.58,2.13
1909,Got load,1.00,1.92,1.92,1.00,1.73
1910,lim host,1.00,1.92,1.92,1.00,1.73
1911,Unknown index name,1.00,1.92,1.92,1.58,2.13
1912,external load index name,1.00,1.92,1.92,2.00,2.52
1913,index names,1.00,1.92,1.92,0.00,1.73
1914,getusr,1.00,1.92,1.92,0.00,1.33
1915,num,1.00,1.92,1.92,0.00,1.33
1916,index number,1.00,1.92,1.92,1.00,1.73
1917,RES messages,1.00,1.92,1.92,1.00,1.73
1919,RES host,1.00,1.92,1.92,1.00,1.73
1920,bad user,1.00,1.92,1.92,1.00,1.73
1921,Submitter,1.00,1.92,1.92,0.00,2.03
1922,lname,1.00,1.92,1.92,0.00,1.33
1923,same user ID,1.00,1.92,1.92,1.58,2.13
1924,interactive remote execution,1.00,1.92,1.92,1.58,2.13
1925,remote execution permission,1.00,1.92,1.92,1.58,2.13
1926,authRequest,1.00,1.92,1.92,0.00,3.33
1927,root job submission,1.00,1.92,1.92,1.58,2.13
1928,LSF_ROOT_REX,1.00,1.92,1.92,0.00,3.33
1930,operation permission,1.00,1.92,1.92,1.00,1.73
1931,user ID uid,1.00,1.92,1.92,1.58,2.13
1932,RES control requests,1.00,1.92,1.92,1.58,2.13
1933,LSF_ROOT_REX parameter,1.00,1.92,1.92,1.00,1.73
1934,lsf.conffile,1.00,1.92,1.92,0.00,1.33
1935,X_OK,1.00,1.92,1.92,0.00,3.33
1936,restart request,1.00,1.92,1.92,1.00,1.73
1937,file respath,1.00,1.92,1.92,1.00,1.73
1938,respath,1.00,1.92,1.92,0.00,1.33
1939,RES binary,1.00,1.92,1.92,1.00,1.73
1940,execution permission,1.00,1.92,1.92,0.00,1.73
1941,sbatchd messages,1.00,1.92,1.92,1.00,1.73
1942,renewJob,1.00,1.92,1.92,0.00,3.33
1944,exists,1.00,1.92,1.92,0.00,1.33
1945,AFS directory,1.00,1.92,1.92,1.00,1.73
1946,token processing,1.00,1.92,1.92,1.00,1.73
1947,setup,1.00,1.92,1.92,0.00,1.33
1948,logJobInfo,1.00,1.92,1.92,0.00,3.33
1950,xdrpos,1.00,1.92,1.92,0.00,1.33
1951,pos,1.00,1.92,1.92,0.00,1.33
1952,xdr buf len,1.00,1.92,1.92,1.58,2.13
1953,len,1.00,1.92,1.92,0.00,1.33
1955,start_job,1.00,1.92,1.92,0.00,1.33
1956,readLogJobInfo,1.00,1.92,1.92,0.00,3.33
1957,n’t,1.00,1.92,1.92,0.00,1.33
1958,size size,1.00,1.92,1.92,1.00,1.73
1959,fname,1.00,1.92,1.92,0.00,1.33
1960,getElogLock,1.00,1.92,1.92,0.00,3.33
1962,releaseElogLock,1.00,1.92,1.92,0.00,3.33
1963,lockfile,1.00,1.92,1.92,0.00,1.33
1964,touchElogLock,1.00,1.92,1.92,0.00,3.33
1965,logdir directory,1.00,1.92,1.92,1.00,1.73
1966,replay_newjob,1.00,1.92,1.92,0.00,1.33
1968,replay_switchjob,1.00,1.92,1.92,0.00,1.33
1969,Destination queue,1.00,1.92,1.92,1.00,1.73
1970,replay_startjob,1.00,1.92,1.92,0.00,1.33
1971,event log,1.00,1.92,1.92,0.00,1.73
1972,LSF .,1.00,1.92,1.92,1.00,1.73
1973,do_restartReq,1.00,1.92,1.92,0.00,3.33
1974,hData,1.00,1.92,1.92,0.00,3.33
1975,host host_name,1.00,1.92,1.92,1.00,1.73
1976,new configuration,1.00,1.92,1.92,1.00,1.73
1977,host_name,1.00,1.92,1.92,0.00,1.33
1978,badmin reconfigcommand,1.00,1.92,1.92,1.00,1.73
1979,LSF command messages,1.00,1.92,1.92,1.58,2.13
1980,LIM restart,1.00,1.92,1.92,1.00,1.73
1981,User programs,1.00,1.92,1.92,1.00,1.73
1983,management host list,1.00,1.92,1.92,1.58,2.13
1984,server host list,1.00,1.92,1.92,1.58,2.13
1985,configuration changes,1.00,1.92,1.92,1.00,1.73
1986,new resources,1.00,1.92,1.92,1.00,1.73
1987,binary upgrade,1.00,1.92,1.92,1.00,1.73
1988,LSF_LIM_API_NTRIES parameter,1.00,1.92,1.92,1.00,1.73
1989,environment variable,1.00,1.92,1.92,0.00,1.73
1990,many times LSF,1.00,1.92,1.92,1.58,2.13
1991,retry,1.00,1.92,1.92,0.00,1.33
1992,EGO daemons,1.00,1.92,1.92,1.00,1.73
1994,command client messages,1.00,1.92,1.92,1.58,2.13
1995,batch command,1.00,1.92,1.92,-2.00,1.73
1996,error reasons,1.00,1.92,1.92,1.00,1.73
1997,error message output,1.00,1.92,1.92,0.00,2.13
1998,Point,1.00,1.92,1.92,0.00,2.03
1999,failure Possible reason Error message output,1.00,1.92,1.92,2.58,3.32
2000,connection,1.00,1.92,1.92,0.00,1.33
2002,new connections,1.00,1.92,1.92,1.00,1.73
2003,connect,1.00,1.92,1.92,0.00,1.33
2004,LSB_MBD_PORT,1.00,1.92,1.92,0.00,3.33
2005,LSB_QUERY_PORTLSF,1.00,1.92,1.92,0.00,3.33
2006,LSB_QUERY_PORT,1.00,1.92,1.92,0.00,3.33
2007,busy bhosts,1.00,1.92,1.92,1.00,1.73
2008,bjobs displays,1.00,1.92,1.92,1.00,1.73
2009,Socket error,1.00,1.92,1.92,1.00,1.73
2010,client side,1.00,1.92,1.92,1.00,1.73
2011,system call,1.00,1.92,1.92,1.00,1.73
2013,handshake message,1.00,1.92,1.92,1.00,1.73
2014,Client times,1.00,1.92,1.92,1.00,1.73
2015,EGO command messages,1.00,1.92,1.92,1.58,2.13
2016,egosh command,1.00,1.92,1.92,1.00,1.73
2017,ego.conf file,1.00,1.92,1.92,1.00,1.73
2018,vemkd daemon,1.00,1.92,1.92,1.00,1.73
2019,current fix pack level,1.00,1.92,1.92,2.00,2.52
2020,same cluster name,1.00,1.92,1.92,1.58,2.13
2021,Copying,1.00,1.92,1.92,0.00,2.03
2024,LSF Update,1.00,1.92,1.92,1.00,1.73
2025,configuration file paths,1.00,1.92,1.92,1.58,2.13
2026,new refers,1.00,1.92,1.92,1.00,1.73
2028,Migrate values,1.00,1.92,1.92,1.00,1.73
2029,old lsf.conf file,1.00,1.92,1.92,1.58,2.13
2031,a. Open,1.00,1.92,1.92,1.00,1.73
2032,LSF_ENVDIR_old\,1.00,1.92,1.92,0.00,2.03
2033,LSF_ENVDIR_new\,1.00,1.92,1.92,0.00,2.03
2034,c. Migrate,1.00,1.92,1.92,1.00,1.73
2035,old file,1.00,1.92,1.92,1.00,1.73
2036,correct configuration path values,1.00,1.92,1.92,2.00,2.52
2037,new directory structure changes,1.00,1.92,1.92,2.00,2.52
2038,old passwd.lsfuser file,1.00,1.92,1.92,1.58,2.13
2039,LSF_ENVDIR_old\passwd.lsfuser,1.00,1.92,1.92,0.00,2.03
2040,LSF_ENVDIR_new\passwd.lsfuser,1.00,1.92,1.92,0.00,2.03
2041,old LSF batch configuration files,1.00,1.92,1.92,2.32,2.92
2042,Copy LSB_CONFDIR_old\cluster_name\configdir\ *,1.00,1.92,1.92,1.58,2.13
2043,old LSF batch work files,1.00,1.92,1.92,2.32,2.92
2044,Copying EGO configuration,1.00,1.92,1.92,1.58,2.13
2045,cluster define,1.00,1.92,1.92,1.00,1.73
2046,EGO consumer tree,1.00,1.92,1.92,1.58,2.13
2047,EGO resource group,1.00,1.92,1.92,1.58,2.13
2048,EGO users,1.00,1.92,1.92,1.00,1.73
2049,old EGO XML configuration files,1.00,1.92,1.92,2.32,2.92
2050,EGO_CONFDIR_old\*.xml,1.00,1.92,1.92,0.00,2.03
2051,old EGO password file,1.00,1.92,1.92,2.00,2.52
2052,EGO_CONFDIR_old\passwd.ego,1.00,1.92,1.92,0.00,2.03
2053,EGO_CONFDIR_new\passwd.ego,1.00,1.92,1.92,0.00,2.03
2054,old EGO work directory,1.00,1.92,1.92,2.00,2.52
2055,EGO_WORKDIR_old\,1.00,1.92,1.92,0.00,2.03
2056,new LSF cluster,1.00,1.92,1.92,1.58,2.13
2057,original cluster,1.00,1.92,1.92,1.00,1.73
2058,badmin qact,1.00,1.92,1.92,1.00,1.73
2059,new work,1.00,1.92,1.92,1.00,1.73
2060,monitor,1.00,1.92,1.92,0.00,1.33
2098,Step 1Command line optionPossible valuesDescription,1.00,1.92,1.92,2.32,2.92
2105,Suballocates CPUs,1.00,1.92,1.92,1.00,1.73
2110,CPU allocation,1.00,1.92,1.92,1.00,1.73
2111,command line options,1.00,1.92,1.92,-1.58,2.13
2115,cyclic allocation,1.00,1.92,1.92,1.00,1.73
2117,appropriate command line options,1.00,1.92,1.92,2.00,2.52
2118,allocation methods,1.00,1.92,1.92,-3.00,1.73
2119,specific CPUs,1.00,1.92,1.92,1.00,1.73
2120,Step 2Command line optionPossible valuesDescription,1.00,1.92,1.92,2.32,2.92
2126,MaxTasksPerNode,1.00,1.92,1.92,0.00,3.33
2128,Step 3Command line optionPossible valuesDescription,1.00,1.92,1.92,2.32,2.92
2129,sequence,1.00,1.92,1.92,0.00,1.33
2130,AControls,1.00,1.92,1.92,0.00,2.03
2131,Optional Distribution,1.00,1.92,1.92,1.00,1.73
2133,optional Step,1.00,1.92,1.92,1.00,1.73
2134,specified subset,1.00,1.92,1.92,1.00,1.73
2135,Different tasks,1.00,1.92,1.92,1.00,1.73
2136,same subset,1.00,1.92,1.92,1.00,1.73
2137,different subsets,1.00,1.92,1.92,1.00,1.73
2140,slurmd,1.00,1.92,1.92,0.00,1.33
2141,task plugin,1.00,1.92,1.92,1.00,1.73
2143,easy way,1.00,1.92,1.92,1.00,1.73
2144,comprehensive set,1.00,1.92,1.92,1.00,1.73
2145,CPU management information,1.00,1.92,1.92,1.58,2.13
2146,several commands,1.00,1.92,1.92,1.00,1.73
2147,limited information,1.00,1.92,1.92,1.00,1.73
2148,OptionInformation,1.00,1.92,1.92,0.00,3.33
2153,/proc,1.00,1.92,1.92,0.00,1.33
2154,cpuinfo,1.00,1.92,1.92,0.00,1.33
2156,envMan,1.00,1.92,1.92,0.00,3.33
2157,Slurm environment variables,1.00,1.92,1.92,1.58,2.13
2158,SLURM_CPUS_PER_TASK,1.00,1.92,1.92,0.00,3.33
2159,SLURM_CPU_BIND,1.00,1.92,1.92,0.00,3.33
2160,SLURM_JOB_NODELIST,1.00,1.92,1.92,0.00,3.33
2161,SLURM_STEP_NUM_NODES,1.00,1.92,1.92,0.00,3.33
2162,SLURM_STEP_NUM_TASKS,1.00,1.92,1.92,0.00,3.33
2163,SLURM_STEP_TASKS_PER_NODE,1.00,1.92,1.92,0.00,3.33
2164,SLURM_JOB_NUM_NODES,1.00,1.92,1.92,0.00,3.33
2165,SLURM_CPUS_ON_NODE,1.00,1.92,1.92,0.00,3.33
2166,SLURM_NODEID,1.00,1.92,1.92,0.00,3.33
2168,CPU masks,1.00,1.92,1.92,1.00,1.73
2169,masks,1.00,1.92,1.92,0.00,1.33
2170,sbatch option,1.00,1.92,1.92,1.00,1.73
2171,stderr,1.00,1.92,1.92,0.00,1.33
2172,multi-task jobs,1.00,1.92,1.92,2.00,2.52
2173,grep,1.00,1.92,1.92,0.00,1.33
2174,pid,1.00,1.92,1.92,0.00,1.33
2175,same information,1.00,1.92,1.92,1.00,1.73
2177,readable format,1.00,1.92,1.92,1.00,1.73
2178,CPU Numbering,1.00,1.92,1.92,1.00,1.73
2179,physical CPU layout,1.00,1.92,1.92,1.58,2.13
2180,actual hardware,1.00,1.92,1.92,1.00,1.73
2181,CPU numbers,1.00,1.92,1.92,1.00,1.73
2182,CPU Management,1.00,1.92,1.92,0.00,1.73
2183,Slurm users,1.00,1.92,1.92,1.00,1.73
2184,Accounting limits,1.00,1.92,1.92,1.00,1.73
2185,level,1.00,1.92,1.92,0.00,1.33
2186,sacctmgr man page,1.00,1.92,1.92,1.58,2.13
2187,CPU Management Examples,1.00,1.92,1.92,1.58,2.13
2188,scenarios,1.00,1.92,1.92,0.00,1.33
2189,Many additional scenarios,1.00,1.92,1.92,1.58,2.13
2190,n3 NodeAddr,1.00,1.92,1.92,1.00,1.73
2191,minimum,1.00,1.92,1.92,0.00,1.33
2192,linear configuration option,1.00,1.92,1.92,1.58,2.13
2193,Simple allocation,1.00,1.92,1.92,1.00,1.73
2195,SelectType configuration options,1.00,1.92,1.92,1.58,2.13
2197,balanced allocation,1.00,1.92,1.92,1.00,1.73
2200,minimization,1.00,1.92,1.92,0.00,1.33
2201,resource fragmentation,1.00,1.92,1.92,1.00,1.73
2202,Allocate CPUs,1.00,1.92,1.92,1.00,1.73
2203,minimum number,1.00,1.92,1.92,1.00,1.73
2204,fragmentation,1.00,1.92,1.92,0.00,1.33
2205,unallocated CPUs,1.00,1.92,1.92,1.00,1.73
2206,CR_CORE_DEFAULT_DIST_BLOCK,1.00,1.92,1.92,0.00,3.33
2207,configuration option CR_CORE_DEFAULT_DIST_BLOCK,1.00,1.92,1.92,1.58,2.13
2208,methods,1.00,1.92,1.92,0.00,1.33
2213,default allocation,1.00,1.92,1.92,-7.00,1.73
2214,plane distribution,1.00,1.92,1.92,1.00,1.73
2216,first node,1.00,1.92,1.92,1.00,1.73
2217,second node,1.00,1.92,1.92,1.00,1.73
2218,third node,1.00,1.92,1.92,1.00,1.73
2220,multithreaded node,1.00,1.92,1.92,1.00,1.73
2221,CR_CPU configuration option,1.00,1.92,1.92,1.58,2.13
2223,CPUs,1.00,1.92,1.92,0.00,2.03
2228,i d,1.00,1.92,1.92,-1.25,1.73
2238,Task ids0 11-,1.00,1.92,1.92,1.58,2.13
2240,other socket,1.00,1.92,1.92,1.00,1.73
2241,block allocation method CPU ids,1.00,1.92,1.92,2.32,2.92
2242,socket i d,1.00,1.92,1.92,1.58,2.13
2243,block --cpu,1.00,1.92,1.92,1.00,1.73
2244,multi-thread job,1.00,1.92,1.92,2.00,2.52
2245,task cgroup,1.00,1.92,1.92,1.00,1.73
2247,block method,1.00,1.92,1.92,1.00,1.73
2248,task distribution options,1.00,1.92,1.92,1.58,2.13
2249,affinity plugin,1.00,1.92,1.92,1.00,1.73
2250,affinityLast,1.00,1.92,1.92,0.00,3.33
2251,January,1.00,1.92,1.92,0.00,2.03
