term_id,term_text,related_term_id,related_text,relation_type,source,similarity,notes
45,MySQL,255,MySQL 8.0.,similar,embedding,1.0,
45,MySQL,429,previous mysql statement,similar,embedding,1.0,
45,MySQL,433,mysql@snowflake mysql,similar,embedding,1.0,
45,MySQL,421,MySQL Configuration,similar,embedding,0.9958019256591797,
45,MySQL,268,MySQL versions,similar,embedding,0.9938833117485046,
45,MySQL,83,MySQL plugin,similar,embedding,0.9933639764785767,
45,MySQL,240,several MySQL,similar,embedding,0.9926832914352417,
45,MySQL,434,MySQL monitor,similar,embedding,0.9919467568397522,
45,MySQL,238,MySQL test program,similar,embedding,0.9900220036506653,
45,MySQL,431,grant line,similar,embedding,0.9883730411529541,
46,MariaDB database,495,production database,similar,embedding,0.9993978142738342,
46,MariaDB database,67,database security,similar,embedding,0.9993302226066589,
46,MariaDB database,282,database version,similar,embedding,0.9993239045143127,
46,MariaDB database,1806,services database,similar,embedding,0.9992659091949463,
46,MariaDB database,592,database object,similar,embedding,0.9990617632865906,
46,MariaDB database,503,certain database entries,similar,embedding,0.998956561088562,
46,MariaDB database,456,database slurm_acct_db,similar,embedding,0.9985461831092834,
46,MariaDB database,536,Database Configuration,similar,embedding,0.9982835650444031,
46,MariaDB database,606,accounting database,similar,embedding,0.9974256157875061,
46,MariaDB database,84,SlurmDBD plugin,similar,embedding,0.9967172145843506,
47,sacct,519,various reports,similar,embedding,0.9983062148094177,
47,sacct,2119,easy way,similar,embedding,0.9982967376708984,
47,sacct,55,similar tool,similar,embedding,0.9982781410217285,
47,sacct,69,better security,similar,embedding,0.9982386827468872,
47,sacct,1149,product entitlement version array,similar,embedding,0.9982003569602966,
47,sacct,1694,automount maps,similar,embedding,0.9981347322463989,
47,sacct,426,password usage,similar,embedding,0.9981247186660767,
47,sacct,514,few tools,similar,embedding,0.9980679750442505,
47,sacct,405,security purposes,similar,embedding,0.9980424642562866,
47,sacct,208,arbitrary text string,similar,embedding,0.9980175495147705,
48,appropriate plugin,191,accounting storage plugin,similar,embedding,0.9989227056503296,
48,appropriate plugin,417,accounting storage mechanism,similar,embedding,0.9986029267311096,
48,appropriate plugin,23,plugins,similar,embedding,0.9985105395317078,
48,appropriate plugin,647,JobAcctGather plugin,similar,embedding,0.998510479927063,
48,appropriate plugin,150,different configurations,similar,embedding,0.9983360767364502,
48,appropriate plugin,172,accounting tools,similar,embedding,0.9981298446655273,
48,appropriate plugin,554,accounting reports,similar,embedding,0.9981207847595215,
48,appropriate plugin,976,other global configuration,similar,embedding,0.9979766607284546,
48,appropriate plugin,97,local storage,similar,embedding,0.9979181289672852,
48,appropriate plugin,179,different machine,similar,embedding,0.9978765249252319,
49,jobcomp,211,accounting_storage,similar,embedding,0.9968602061271667,
49,jobcomp,238,MySQL test program,similar,embedding,0.9951093792915344,
49,jobcomp,205,jobcomp plugin,similar,embedding,0.994627058506012,
49,jobcomp,1803,tcp,similar,embedding,0.9944925904273987,
49,jobcomp,565,science,similar,embedding,0.9943544268608093,
49,jobcomp,132,slurmdbd.conf,similar,embedding,0.9940129518508911,
49,jobcomp,1574,lic utility,similar,embedding,0.9938752055168152,
49,jobcomp,140,normal MUNGE configuration,similar,embedding,0.9938639402389526,
49,jobcomp,87,snowflake,similar,embedding,0.9938494563102722,
49,jobcomp,630,brian,similar,embedding,0.9938124418258667,
50,filetxt,856,PIM,similar,embedding,0.9954589605331421,
50,filetxt,1532,license2 Numeric,similar,embedding,0.9953337907791138,
50,filetxt,1803,tcp,similar,embedding,0.995261549949646,
50,filetxt,140,normal MUNGE configuration,similar,embedding,0.9952589869499207,
50,filetxt,1233,PRIO NICE STATUS MAX JL,similar,embedding,0.9952520132064819,
50,filetxt,1574,lic utility,similar,embedding,0.9950840473175049,
50,filetxt,31,jobacct_gather,similar,embedding,0.9945721626281738,
50,filetxt,734,PEND,similar,embedding,0.9945093393325806,
50,filetxt,1237,ut pg io ls,similar,embedding,0.9945027828216553,
50,filetxt,1860,Bad cpuFactor,similar,embedding,0.994500458240509,
51,pathname,395,qualified pathname,similar,embedding,1.0000001192092896,
51,pathname,1635,loopback IP,similar,embedding,0.9981127977371216,
51,pathname,203,network port,similar,embedding,0.9979937672615051,
51,pathname,824,Intel_EM64 T,similar,embedding,0.9979609847068787,
51,pathname,2146,Many additional scenarios,similar,embedding,0.9979396462440491,
51,pathname,534,exporter tool,similar,embedding,0.9978289604187012,
51,pathname,1917,token processing,similar,embedding,0.9978241920471191,
51,pathname,218,Upgrade Guide,similar,embedding,0.9978033304214478,
51,pathname,1329,simple interface,similar,embedding,0.9977463483810425,
51,pathname,1483,setuid bit,similar,embedding,0.9977300763130188,
52,file,904,install.config file,similar,embedding,0.9999998807907104,
52,file,1377,cshrc file,similar,embedding,0.9999998807907104,
52,file,1379,profile file,similar,embedding,0.9999998807907104,
52,file,1382,file lsf10.1.0_linux2.,similar,embedding,0.9999998807907104,
52,file,1411,lsf_getting_started.html file,similar,embedding,0.9999998807907104,
52,file,1674,HOME/.rhosts file,similar,embedding,0.9999998807907104,
52,file,1723,lsb.hosts file,similar,embedding,0.9999998807907104,
52,file,1742,ego.sudoers file,similar,embedding,0.9999998807907104,
52,file,1827,rhosts file,similar,embedding,0.9999998807907104,
52,file,1979,ego.shared files,similar,embedding,0.9981077909469604,
53,log,1035,log mbatchd.log.hosta,similar,embedding,1.0,
53,log,1592,Log messages,similar,embedding,0.9944469332695007,
53,log,1596,LSF logs errors,similar,embedding,0.9936659336090088,
53,log,975,log directories,similar,embedding,0.9923729300498962,
53,log,1044,error logs,similar,embedding,0.9910334944725037,
53,log,717,LSF error messages,similar,embedding,0.990321159362793,
53,log,1041,LSF log directory,similar,embedding,0.9889512658119202,
53,log,1029,LSF server daemon log files,similar,embedding,0.988644003868103,
53,log,1021,LSF batch log files,similar,embedding,0.9881752729415894,
53,log,1619,LIM error log,similar,embedding,0.9875606298446655,
55,similar tool,514,few tools,similar,embedding,0.9991617798805237,
55,similar tool,1149,product entitlement version array,similar,embedding,0.9989836812019348,
55,similar tool,1694,automount maps,similar,embedding,0.9987975358963013,
55,similar tool,499,separate instances,similar,embedding,0.9987881183624268,
55,similar tool,513,Tools,similar,embedding,0.9986795783042908,
55,similar tool,525,party tools,similar,embedding,0.9986795783042908,
55,similar tool,2119,easy way,similar,embedding,0.9986724853515625,
55,similar tool,274,recent versions,similar,embedding,0.9986447691917419,
55,similar tool,568,similar syntax,similar,embedding,0.9986074566841125,
55,similar tool,519,various reports,similar,embedding,0.9985439777374268,
56,log files,1927,event log,similar,embedding,0.9980290532112122,
56,log files,1164,lsf.conf file message,similar,embedding,0.9952783584594727,
56,log files,1593,error log files,similar,embedding,0.9950307607650757,
56,log files,1660,RES error log,similar,embedding,0.9945199489593506,
56,log files,1028,Daemon log files,similar,embedding,0.9923731088638306,
56,log files,1103,LSF configuration files,similar,embedding,0.9915077686309814,
56,log files,1501,LSF executable files,similar,embedding,0.9905574917793274,
56,log files,962,important LSF configuration files,similar,embedding,0.9905405044555664,
56,log files,1890,RES messages,similar,embedding,0.9903848171234131,
56,log files,832,LSF binary files,similar,embedding,0.990319550037384,
57,SIGUSR2 signal,767,signal,similar,embedding,0.9999998807907104,
57,SIGUSR2 signal,55,similar tool,similar,embedding,0.9981286525726318,
57,SIGUSR2 signal,519,various reports,similar,embedding,0.9980513453483582,
57,SIGUSR2 signal,176,backup instance,similar,embedding,0.9980432987213135,
57,SIGUSR2 signal,1281,J variable,similar,embedding,0.9980391263961792,
57,SIGUSR2 signal,2119,easy way,similar,embedding,0.9979865550994873,
57,SIGUSR2 signal,514,few tools,similar,embedding,0.9979845881462097,
57,SIGUSR2 signal,758,UNKWN state,similar,embedding,0.9979732632637024,
57,SIGUSR2 signal,751,ZOMBI state,similar,embedding,0.9979642033576965,
57,SIGUSR2 signal,499,separate instances,similar,embedding,0.9979577660560608,
58,slurmctld daemon,149,different daemons,similar,embedding,0.998470664024353,
58,slurmctld daemon,358,MUNGE daemon,similar,embedding,0.9984602928161621,
58,slurmctld daemon,361,alternate MUNGE daemon,similar,embedding,0.9984602928161621,
58,slurmctld daemon,1215,daemon time,similar,embedding,0.9981704950332642,
58,slurmctld daemon,1808,identd daemon,similar,embedding,0.9979774951934814,
58,slurmctld daemon,1814,ident daemon,similar,embedding,0.9978655576705933,
58,slurmctld daemon,465,daemon mode,similar,embedding,0.9974016547203064,
58,slurmctld daemon,1036,Management scheduler daemon,similar,embedding,0.9970495104789734,
58,slurmctld daemon,1945,EGO daemons,similar,embedding,0.9964199066162109,
58,slurmctld daemon,100,slurmctld starts,similar,embedding,0.9958862066268921,
59,new log files,1026,Batch accounting log,similar,embedding,0.9963956475257874,
59,new log files,1984,new lsf.conf file,similar,embedding,0.9953049421310425,
59,new log files,1945,EGO daemons,similar,embedding,0.9946578741073608,
59,new log files,1164,lsf.conf file message,similar,embedding,0.9945273995399475,
59,new log files,1814,ident daemon,similar,embedding,0.9944623112678528,
59,new log files,1028,Daemon log files,similar,embedding,0.9942083954811096,
59,new log files,1215,daemon time,similar,embedding,0.9938252568244934,
59,new log files,1214,following message,similar,embedding,0.9937294721603394,
59,new log files,1913,sbatchd messages,similar,embedding,0.9935705661773682,
59,new log files,1685,system environment,similar,embedding,0.9935458302497864,
60,data,96,cached data,similar,embedding,1.0000001192092896,
60,data,470,Purged data,similar,embedding,1.0000001192092896,
60,data,473,data retention,similar,embedding,1.0000001192092896,
60,data,354,accounting data,similar,embedding,0.9985023736953735,
60,data,924,local data,similar,embedding,0.9973369240760803,
60,data,128,access,similar,embedding,0.9962010383605957,
60,data,375,unauthorized access,similar,embedding,0.9962010383605957,
60,data,492,ongoing access,similar,embedding,0.9962010383605957,
60,data,106,critical data,similar,embedding,0.99576336145401,
60,data,62,password data,similar,embedding,0.9955518841743469,
61,availability,1859,second definition,similar,embedding,0.9977423548698425,
61,availability,851,Total resident memory usage,similar,embedding,0.9976576566696167,
61,availability,852,Total virtual memory usage,similar,embedding,0.9976576566696167,
61,availability,824,Intel_EM64 T,similar,embedding,0.9976337552070618,
61,availability,653,interval,similar,embedding,0.9974572062492371,
61,availability,535,performance metrics,similar,embedding,0.9974116683006287,
61,availability,210,Build,similar,embedding,0.9973931312561035,
61,availability,487,day,similar,embedding,0.9972755312919617,
61,availability,1238,SCHEDULING POLICIES,similar,embedding,0.9972684979438782,
61,availability,2164,fragmentation,similar,embedding,0.9972186088562012,
62,password data,106,critical data,similar,embedding,0.9989055395126343,
62,password data,635,usage data,similar,embedding,0.9988056421279907,
62,password data,554,accounting reports,similar,embedding,0.9981861114501953,
62,password data,924,local data,similar,embedding,0.9981107711791992,
62,password data,249,old records,similar,embedding,0.9980770349502563,
62,password data,591,accounting privileges,similar,embedding,0.9979164600372314,
62,password data,936,access AFS,similar,embedding,0.9976553320884705,
62,password data,191,accounting storage plugin,similar,embedding,0.9976091384887695,
62,password data,417,accounting storage mechanism,similar,embedding,0.9974614977836609,
62,password data,404,slurmctld execute,similar,embedding,0.9972615838050842,
63,Slurm control daemon,1904,RES control requests,similar,embedding,0.9911068677902222,
63,Slurm control daemon,2111,Additional Notes,similar,embedding,0.9902739524841309,
63,Slurm control daemon,408,NOTE,similar,embedding,0.9889299273490906,
