id,doc_id,sentence_id,sentence_text,subj_text,subj_canonical_id,subj_canonical_term,rel_text_raw,rel_key,obj_text,obj_canonical_id,obj_canonical_term,method,created_at
87,doc_2ca9,doc_2ca9_sent_00597,"This parameter enables the LSF RES process to refuse remote connections from the lsrun and lsgrun commands unless the user is either an LSF
administrator or root, but this parameter now also enables RES to refuse remote connections from the lsmake command.",this parameter,225,parameter,enable,enable,RES,672,res,openie_spacy,2026-01-30T04:00:21Z
88,doc_2ca9,doc_2ca9_sent_00603,"When submitting a job, LSF
changes the OS submission user on the job execution host to this TGT user.",LSF,27,lsf,change on,change_on,the job execution host,3377,job execution host,openie_spacy,2026-01-30T04:00:21Z
89,doc_2ca9,doc_2ca9_sent_00621,The Podman integration allows LSF to run jobs in Podman OCI containers on demand.,LSF,27,lsf,run,run,jobs,2369,jobs,openie_spacy,2026-01-30T04:00:21Z
90,doc_2ca9,doc_2ca9_sent_00621,The Podman integration allows LSF to run jobs in Podman OCI containers on demand.,LSF,27,lsf,run on,run_on,demand,189,demand,openie_spacy,2026-01-30T04:00:21Z
91,doc_2ca9,doc_2ca9_sent_00627,The Enroot integration allows LSF to run jobs in Enroot containers on demand.,LSF,27,lsf,run,run,jobs,2369,jobs,openie_spacy,2026-01-30T04:00:21Z
92,doc_2ca9,doc_2ca9_sent_00627,The Enroot integration allows LSF to run jobs in Enroot containers on demand.,LSF,27,lsf,run on,run_on,demand,189,demand,openie_spacy,2026-01-30T04:00:21Z
93,doc_2ca9,doc_2ca9_sent_00654,"Container support
 The following new feature affects LSF support for containers.",Container support,12523,container support,affect,affect,LSF support,24140,lsf support,openie_spacy,2026-01-30T04:00:21Z
94,doc_2ca9,doc_2ca9_sent_00663,"When the CUDA_VISIBLE_DEVICES environment variable is disabled, LSF does not set the CUDA_VISIBLE_DEVICES<number> environment
variables for tasks, so LSF MPI does not set CUDA_VISIBLE_DEVICES for the tasks.",LSF MPI,12860,lsf mpi,set,set,CUDA_VISIBLE_DEVICES,1684,cuda_visible_device,openie_spacy,2026-01-30T04:00:21Z
95,doc_2ca9,doc_2ca9_sent_00666,"LSF uses the CUDA_VISIBLE_DEVICES environment variable to tell user applications which GPUs are allocated and to make only those GPUs visible
to the application.",LSF,27,lsf,use,use,variable,1387,variable,openie_spacy,2026-01-30T04:00:21Z
96,doc_2ca9,doc_2ca9_sent_00670,"Related tasks
Conﬁguring GPU resource requirements
Submitting jobs that require GPU resources
Related reference
bsub -gpu command option
LSB_GPU_NEW_SYNTAX parameter in the lsf.conf ﬁle
LSB_GPU_REQ parameter in the lsf.conf ﬁle
GPU_REQ parameter in the lsb.queues ﬁle
GPU_REQ parameter in the lsb.applications ﬁle
Block distribution of allocated GPUs
LSF now allows you to enable block distribution of allocated GPUs, which means that LSF can distribute the allocated GPUs of a job as blocks when
the number of tasks is greater than the requested number of GPUs.",Related tasks,12527,related task,submit,submit,jobs,2369,jobs,openie_spacy,2026-01-30T04:00:21Z
97,doc_2ca9,doc_2ca9_sent_00671,"For example, if a GPU job requests to run on a host with 4 GPUs and 40 tasks, block distribution assigns GPU0 for ranks 0-9, GPU1 for ranks 10-19,
GPU2 for tanks 20-29, and GPU3 for ranks 30-39.",a GPU job requests,1710,gpu job request,assign for,assign_for,ranks,1779,rank,openie_spacy,2026-01-30T04:00:21Z
98,doc_2ca9,doc_2ca9_sent_00671,"For example, if a GPU job requests to run on a host with 4 GPUs and 40 tasks, block distribution assigns GPU0 for ranks 0-9, GPU1 for ranks 10-19,
GPU2 for tanks 20-29, and GPU3 for ranks 30-39.",block distribution,1707,block distribution,assign for,assign_for,ranks,1779,rank,openie_spacy,2026-01-30T04:00:21Z
99,doc_2ca9,doc_2ca9_sent_00672,"To enable block distribution of allocated GPUs, specify block=yes in the GPU resource requirements string (that is, the bsub -gpu command option,
LSB_GPU_REQ parameter in the lsf.conf ﬁle, and the GPU_REQ parameter in the lsb.queues and lsb.applications ﬁles).",string,1106,string,specify in,specify_in,the GPU resource requirements,1642,gpu resource requirement,openie_spacy,2026-01-30T04:00:21Z
100,doc_2ca9,doc_2ca9_sent_00674,"Related tasks
Conﬁguring GPU resource requirements
Submitting jobs that require GPU resources
Related reference
bsub -gpu command option
LSB_GPU_NEW_SYNTAX parameter in the lsf.conf ﬁle
LSB_GPU_REQ parameter in the lsf.conf ﬁle
GPU_REQ parameter in the lsb.queues ﬁle
GPU_REQ parameter in the lsb.applications ﬁle
Pack scheduling for GPU shared mode jobs
LSF now allows you to enable pack scheduling for shared mode GPU jobs.",Related tasks,12527,related task,submit,submit,jobs,2369,jobs,openie_spacy,2026-01-30T04:00:21Z
101,doc_2ca9,doc_2ca9_sent_00677,"LSF sorts the candidate hosts (from largest to smallest) based on the number of shared GPUs that already have running jobs, then by the
number of GPUs that are not exclusive.",LSF,27,lsf,sort,sort,the candidate hosts,1781,candidate host,openie_spacy,2026-01-30T04:00:21Z
102,doc_2ca9,doc_2ca9_sent_00687,"Related tasks
Conﬁguring GPU resource requirements
Submitting jobs that require GPU resources
Related reference
bsub -gpu command option
LSB_GPU_NEW_SYNTAX parameter in the lsf.conf ﬁle
LSB_GPU_REQ parameter in the lsf.conf ﬁle
GPU_REQ parameter in the lsb.queues ﬁle
GPU_REQ parameter in the lsb.applications ﬁle
NVIDIA Data Center GPU Manager (DCGM) integration updates
LSF, Version 10.1 Fix Pack 2 integrated with NVIDIA Data Center GPU Manager (DCGM) to work more effectively with GPUs in the LSF cluster. LSF
now integrates with Version 1.7.2 of the NVIDIA Data Center GPU Manager (DCGM) API.
Enable the DCGM integration by deﬁning the LSF_DCGM_PORT parameter in the lsf.conf ﬁle.",Related tasks,12527,related task,submit,submit,jobs,2369,jobs,openie_spacy,2026-01-30T04:00:21Z
103,doc_2ca9,doc_2ca9_sent_00691,"If you speciﬁed a preferred attribute with bsub -jobaff and this attribute does not exist, LSF automatically
creates the attribute on the execution hosts after dispatching the job to the hosts.",LSF,27,lsf,create,create,the attribute,2212,attribute,openie_spacy,2026-01-30T04:00:21Z
104,doc_2ca9,doc_2ca9_sent_00701,"After this amount of time, this parameter no longer takes effect and LSF reverts to the default job forwarding behavior, which is to attempt the local
hosts ﬁrst, then forward the job to a remote cluster if this failed.",this parameter,225,parameter,take,take,effect,81,effect,openie_spacy,2026-01-30T04:00:21Z
105,doc_2ca9,doc_2ca9_sent_00702,"Related reference
MC_FORWARD_DELAY parameter in the lsb.queues ﬁle
lsrun and lsgrun use UNIX group information on the client side
The lsrun and lsgrun commands now consider the LSF_UGROUP_TRANSFER parameter in the lsf.conf ﬁle to use the UNIX group information that is
set by the user on the client side.",the LSF_UGROUP_TRANSFER parameter,7954,lsf_ugroup_transfer parameter,use,use,the UNIX group information,12888,unix group information,openie_spacy,2026-01-30T04:00:21Z
106,doc_2ca9,doc_2ca9_sent_00705,"To enable this feature and to specify the CSM API error codes for which LSF will reschedule the jobs, specify the
RESCHED_UPON_CSM_SETUP_ERROR parameter in the lsb.params ﬁle.",LSF,27,lsf,reschedule,reschedule,the jobs,2369,jobs,openie_spacy,2026-01-30T04:00:21Z
107,doc_2ca9,doc_2ca9_sent_00706,"If CSM setup fails with one of the speciﬁed CSM API error codes, LSF repeats the attempt to schedule or dispatch the job.",LSF,27,lsf,repeat,repeat,the attempt,8229,attempt,openie_spacy,2026-01-30T04:00:21Z
108,doc_2ca9,doc_2ca9_sent_00710,"When running a container job, specify the --name option in the options keyword conﬁguration for LSF to assign a name to the container.",LSF,27,lsf,assign,assign,a name,12893,name,openie_spacy,2026-01-30T04:00:21Z
109,doc_2ca9,doc_2ca9_sent_00710,"When running a container job, specify the --name option in the options keyword conﬁguration for LSF to assign a name to the container.",LSF,27,lsf,assign to,assign_to,the container,4406,container,openie_spacy,2026-01-30T04:00:21Z
110,doc_2ca9,doc_2ca9_sent_00716,"The bsub -K job submission option enables the command to wait for the job to complete and to send job status messages to the message. When the
job is ﬁnished, this command option normally sends the message ""Job is finished"".",this command option,740,command option,send,send,the message,59,message,openie_spacy,2026-01-30T04:00:21Z
111,doc_2ca9,doc_2ca9_sent_00729,This is because LSF RTM uses LSF resources to get host GPU information.,LSF RTM,6903,lsf rtm,use,use,LSF resources,8563,lsf resource,openie_spacy,2026-01-30T04:00:21Z
112,doc_2ca9,doc_2ca9_sent_00730,"Once the daemons ignore GPU resources, you can still view GPU-based information, including GPU resources, by using the existing -gpu option of the
lsload, lshosts, and bhosts commands, or the existing -gpuload option of the lsload command.",the daemons,169,daemon,ignore,ignore,GPU resources,550,gpu resource,openie_spacy,2026-01-30T04:00:21Z
113,doc_2ca9,doc_2ca9_sent_00736,"If the JOB_DISPATCH_PACK_SIZE parameter is set to 0 in the lsb.params, the default value
reverts to this previous default value.",the JOB_DISPATCH_PACK_SIZE parameter,12913,job_dispatch_pack_size parameter,set in,set_in,the lsb.params,2225,lsb param,openie_spacy,2026-01-30T04:00:21Z
114,doc_2ca9,doc_2ca9_sent_00755,"This means that the lsload -s, lsload -l, and bhosts -l
commands, which display LSF resources, no longer display information about GPU resources. That is, these options do not display
gpu_<num>n resources, which improves LSF response time because there are fewer LSF resources to manage and display. To enable the
daemons to ignore GPU resources, specify LSF_GPU_RESOURCE_IGNORE=Y in the lsf.conf ﬁle.",these options,17874,options,display,display,n resources,4249,n resource,openie_spacy,2026-01-30T04:00:21Z
115,doc_2ca9,doc_2ca9_sent_00767,"For example, if there are no pending jobs with the same common attributes, set the following to enable pending jobs that belong to different users
and are associated with different fair share groups to also reuse the resource allocation:
RELAX_JOB_DISPATCH_ORDER=SHARE[user group]
If using the LSF multicluster capability, RELAX_JOB_DISPATCH_ORDER applies only to forwarded jobs.",RELAX_JOB_DISPATCH_ORDER,28946,relax_job_dispatch_order,apply to,apply_to,forwarded jobs,13388,forwarded job,openie_spacy,2026-01-30T04:00:21Z
116,doc_2ca9,doc_2ca9_sent_00784,"Previously, the LSF administrator chooses a package size for a guarantee policy on a set of hosts when conﬁguring the package guarantee policy.",the LSF administrator,358,lsf administrator,choose,choose,a package size,17511,package size,openie_spacy,2026-01-30T04:00:21Z
117,doc_2ca9,doc_2ca9_sent_00785,"To
be effective, the package size must be at least the same as the requirements of a single job that is given a guarantee in the pool. When reserving the
resources for jobs in the guarantee pool, LSF reserves multiples of the entire package size, so even if the job does not use the entire package size, the
entire package is reserved.",the job,17,job,use,use,the entire package size,12951,entire package size,openie_spacy,2026-01-30T04:00:21Z
118,doc_2ca9,doc_2ca9_sent_00786,"This means that smaller jobs might remain pending even if there are sufﬁcient slots and memory available on a host to
allow the job to run, simply because the entire package was reserved for a running job that does not necessarily require the entire package size.",the entire package,12952,entire package,reserve for,reserve_for,a running job,3200,running job,openie_spacy,2026-01-30T04:00:21Z
119,doc_2ca9,doc_2ca9_sent_00791,"The bresources -g command option shows additional information for package and slot type guarantees, including loaning information, which makes
the guarantee policy easier to understand.",The bresources,2609,bresource,show,show,additional information,3726,additional information,openie_spacy,2026-01-30T04:00:21Z
120,doc_2ca9,doc_2ca9_sent_00791,"The bresources -g command option shows additional information for package and slot type guarantees, including loaning information, which makes
the guarantee policy easier to understand.",command option,740,command option,show,show,additional information,3726,additional information,openie_spacy,2026-01-30T04:00:21Z
121,doc_2ca9,doc_2ca9_sent_00793,"For jobs that use guarantees, LSF supports queue-based preemption in package and slot type guarantees.",LSF,27,lsf,support for,support_for,jobs,2369,jobs,openie_spacy,2026-01-30T04:00:21Z
122,doc_2ca9,doc_2ca9_sent_00798,"In addition, the RETAIN keyword is now deprecated and replaced with IDLE_BUFFER in the GuaranteedResourcePool section of the lsb.resources
ﬁle.",the RETAIN keyword,14241,retain keyword,deprecate in,deprecate_in,addition,687,addition,openie_spacy,2026-01-30T04:00:21Z
123,doc_2ca9,doc_2ca9_sent_00803,"This allows multiple users to keep a host closed for different reasons. For example, userA might be updating an application while userB is conﬁguring
the operating system. The host remains closed until both users complete their tasks and open the host using their speciﬁc lock IDs.
Use the new -i option with the badmin hclose command when closing a host to specify a lock ID to attach to the closed host. If the host is already
closed, running badmin hclose -i lock_id stacks the new lock ID with any existing lock IDs on the closed host to ensure that the host remains closed
if at least one lock ID is still attached to the host.",multiple users,175,user,keep,keep,a host,47,host,openie_spacy,2026-01-30T04:00:21Z
124,doc_2ca9,doc_2ca9_sent_00803,"This allows multiple users to keep a host closed for different reasons. For example, userA might be updating an application while userB is conﬁguring
the operating system. The host remains closed until both users complete their tasks and open the host using their speciﬁc lock IDs.
Use the new -i option with the badmin hclose command when closing a host to specify a lock ID to attach to the closed host. If the host is already
closed, running badmin hclose -i lock_id stacks the new lock ID with any existing lock IDs on the closed host to ensure that the host remains closed
if at least one lock ID is still attached to the host.",userA,1170,usera,update,update,an application,247,application,openie_spacy,2026-01-30T04:00:21Z
