canonical_id,canonical_term,term_type,synonyms_json,abbreviations_json,member_term_ids_json,representative_original,original_terms_json,generic_score,is_generic,generic_reasons_json,freq_total,freq_docs,created_at,updated_at
173,provider instance,,"[""provider instances""]",[],[173],provider instances,"[""provider instances""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
174,submission user,,"[""submission users""]",[],[174],submission users,"[""submission users""]",2.0,0,"[""no domain anchor in variants""]",6,5,2026-01-29T16:31:24,2026-01-29T16:31:24
175,user,,"[""--user"", ""default users"", ""multiple users"", ""specific users"", ""users""]",[],"[175, 3693, 4848, 7626, 13670]",users,"[""--user"", ""default users"", ""multiple users"", ""specific users"", ""users""]",2.0,0,"[""no domain anchor in variants""]",1231,65,2026-01-29T16:31:24,2026-01-29T16:31:24
176,service,,"[""services""]",[],[176],services,"[""services""]",2.0,0,"[""no domain anchor in variants""]",52,24,2026-01-29T16:31:24,2026-01-29T16:31:24
177,workflow,,[],[],[177],workflow,"[""workflow""]",2.0,0,"[""no domain anchor in variants""]",6,3,2026-01-29T16:31:24,2026-01-29T16:31:24
180,demand lsf,,[],[],[180],demand LSF,"[""demand LSF""]",0.0,0,[],1,1,2026-01-29T16:31:24,2026-01-29T16:31:24
182,job lsf,,"[""multiple jobs LSF""]",[],"[182, 19280]",job LSF,"[""job LSF"", ""multiple jobs LSF""]",0.0,0,[],60,19,2026-01-29T16:31:24,2026-01-29T16:31:24
183,administrator,,[],[],[183],administrator,"[""administrator""]",2.0,0,"[""no domain anchor in variants""]",163,36,2026-01-29T16:31:24,2026-01-29T16:31:24
184,template,,"[""templates""]",[],[184],templates,"[""templates""]",2.0,0,"[""no domain anchor in variants""]",133,8,2026-01-29T16:31:24,2026-01-29T16:31:24
185,mapping,,"[""default mapping""]",[],"[185, 24531]",mapping,"[""default mapping"", ""mapping""]",2.0,0,"[""no domain anchor in variants""]",19,8,2026-01-29T16:31:24,2026-01-29T16:31:24
186,lsf template file,,[],[],[186],LSF template file,"[""LSF template file""]",2.0,0,"[""headword='file' is generic-ish""]",1,1,2026-01-29T16:31:24,2026-01-29T16:31:24
187,set host,,"[""set hosts""]",[],[187],set hosts,"[""set hosts""]",2.0,0,"[""no domain anchor in variants""]",12,5,2026-01-29T16:31:24,2026-01-29T16:31:24
188,image,,"[""specific image""]",[],"[188, 17982]",image,"[""image"", ""specific image""]",2.0,0,"[""no domain anchor in variants""]",40,8,2026-01-29T16:31:24,2026-01-29T16:31:24
189,demand,,"[""general demand""]",[],"[189, 14927]",demand,"[""demand"", ""general demand""]",2.0,0,"[""no domain anchor in variants""]",68,12,2026-01-29T16:31:24,2026-01-29T16:31:24
190,request,,"[""multiple requests""]",[],"[190, 3606]",request,"[""multiple requests"", ""request""]",2.0,0,"[""no domain anchor in variants""]",127,24,2026-01-29T16:31:24,2026-01-29T16:31:24
191,cluster job,,[],[],[191],cluster job,"[""cluster job""]",2.0,0,"[""no domain anchor in variants""]",18,10,2026-01-29T16:31:24,2026-01-29T16:31:24
192,resource lsf,,"[""resources LSF""]",[],[192],resources LSF,"[""resources LSF""]",0.0,0,[],9,7,2026-01-29T16:31:24,2026-01-29T16:31:24
194,rsv,,[],"[""RSV""]",[194],RSV,"[""RSV""]",2.0,0,"[""no domain anchor in variants""]",47,12,2026-01-29T16:31:24,2026-01-29T16:31:24
195,lsfmanagement,,[],[],[195],lsfmanagement,"[""lsfmanagement""]",0.0,0,[],13,3,2026-01-29T16:31:24,2026-01-29T16:31:24
196,bsub command,,[],[],[196],bsub command,"[""bsub command""]",0.0,0,[],78,21,2026-01-29T16:31:24,2026-01-29T16:31:24
197,single slot,,[],[],[197],single slot,"[""single slot""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
200,lsfmangemnt,,[],[],[200],lsfmangemnt,"[""lsfmangemnt""]",0.0,0,[],1,1,2026-01-29T16:31:24,2026-01-29T16:31:24
202,bhost,,"[""bhosts""]",[],[202],bhosts,"[""bhosts""]",2.0,0,"[""no domain anchor in variants""]",173,23,2026-01-29T16:31:24,2026-01-29T16:31:24
203,rc,,"[""-rc""]",[],[203],-rc,"[""-rc""]",2.0,0,"[""no domain anchor in variants""]",48,6,2026-01-29T16:31:24,2026-01-29T16:31:24
204,rconly,,"[""-rconly""]",[],[204],-rconly,"[""-rconly""]",2.0,0,"[""no domain anchor in variants""]",7,5,2026-01-29T16:31:24,2026-01-29T16:31:24
205,command information resource,,"[""command information resources""]",[],[205],command information resources,"[""command information resources""]",2.0,0,"[""no domain anchor in variants""]",3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
207,host information,,[],[],[207],host information,"[""host information""]",6.5,1,"[""headword='information' is generic-ish"", ""no domain anchor in variants"", ""very common abstract concept (information/data)""]",20,13,2026-01-29T16:31:24,2026-01-29T16:31:24
208,lsf distribution,,[],[],[208],LSF distribution,"[""LSF distribution""]",0.0,0,[],4,3,2026-01-29T16:31:24,2026-01-29T16:31:24
209,mqtt message broker,,[],[],[209],MQTT message broker,"[""MQTT message broker""]",2.0,0,"[""no domain anchor in variants""]",18,5,2026-01-29T16:31:24,2026-01-29T16:31:24
210,withlsf,,[],[],[210],withLSF,"[""withLSF""]",0.0,0,[],3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
211,lsf_mq_broker_host,config,"[""LSF_MQ_BROKER_HOSTS""]","[""LSF_MQ_BROKER_HOSTS""]",[211],LSF_MQ_BROKER_HOSTS,"[""LSF_MQ_BROKER_HOSTS""]",0.0,0,[],14,5,2026-01-29T16:31:24,2026-01-29T16:31:24
212,parameter lsf conf file,,"[""parameter lsf.conf file."", ""parameters lsf.conf file""]",[],"[212, 4686]",parameter lsf.conf file.,"[""parameter lsf.conf file."", ""parameters lsf.conf file""]",2.0,0,"[""headword='file' is generic-ish""]",53,18,2026-01-29T16:31:24,2026-01-29T16:31:24
213,lsf_mq_broker_host mqtt_broker_host parameter,,"[""LSF_MQ_BROKER_HOSTS MQTT_BROKER_HOST parameters""]",[],[213],LSF_MQ_BROKER_HOSTS MQTT_BROKER_HOST parameters,"[""LSF_MQ_BROKER_HOSTS MQTT_BROKER_HOST parameters""]",2.0,0,"[""headword='parameter' is generic-ish""]",3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
214,lsf_mq_broker_host parameter,,"[""LSF_MQ_BROKER_HOSTS parameter""]",[],[214],LSF_MQ_BROKER_HOSTS parameter,"[""LSF_MQ_BROKER_HOSTS parameter""]",2.0,0,"[""headword='parameter' is generic-ish""]",9,6,2026-01-29T16:31:24,2026-01-29T16:31:24
215,lim,,"[""default lim""]","[""LIM""]","[215, 20672]",LIM,"[""LIM"", ""default lim""]",2.0,0,"[""no domain anchor in variants""]",280,29,2026-01-29T16:31:24,2026-01-29T16:31:24
216,mosquitto daemon,,[],[],[216],mosquitto daemon,"[""mosquitto daemon""]",2.0,0,"[""no domain anchor in variants""]",9,5,2026-01-29T16:31:24,2026-01-29T16:31:24
217,mqtt_broker_host parameter,,[],[],[217],MQTT_BROKER_HOST parameter,"[""MQTT_BROKER_HOST parameter""]",4.0,1,"[""headword='parameter' is generic-ish"", ""no domain anchor in variants""]",5,4,2026-01-29T16:31:24,2026-01-29T16:31:24
218,mqtt broker,,[],[],[218],MQTT broker,"[""MQTT broker""]",2.0,0,"[""no domain anchor in variants""]",3,3,2026-01-29T16:31:24,2026-01-29T16:31:24
220,ps command,,[],[],[220],ps command,"[""ps command""]",2.0,0,"[""no domain anchor in variants""]",3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
221,ef,,"[""-ef""]",[],[221],-ef,"[""-ef""]",2.0,0,"[""no domain anchor in variants""]",3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
222,grep,,[],[],[222],grep,"[""grep""]",2.0,0,"[""no domain anchor in variants""]",20,12,2026-01-29T16:31:24,2026-01-29T16:31:24
223,ebrokerd_host_clean_delay,config,[],"[""EBROKERD_HOST_CLEAN_DELAY""]",[223],EBROKERD_HOST_CLEAN_DELAY,"[""EBROKERD_HOST_CLEAN_DELAY""]",0.0,0,[],7,4,2026-01-29T16:31:24,2026-01-29T16:31:24
224,reclaimed host,,"[""reclaimed hosts""]",[],[224],reclaimed hosts,"[""reclaimed hosts""]",2.0,0,"[""no domain anchor in variants""]",3,3,2026-01-29T16:31:24,2026-01-29T16:31:24
225,parameter,,"[""default parameter""]",[],"[225, 11859]",parameter,"[""default parameter"", ""parameter""]",4.0,1,"[""headword='parameter' is generic-ish"", ""no domain anchor in variants""]",1318,55,2026-01-29T16:31:24,2026-01-29T16:31:24
226,column,,"[""columns""]",[],[226],columns,"[""columns""]",2.0,0,"[""no domain anchor in variants""]",35,14,2026-01-29T16:31:24,2026-01-29T16:31:24
227,host list,,[],[],[227],host list,"[""host list""]",2.0,0,"[""no domain anchor in variants""]",25,9,2026-01-29T16:31:24,2026-01-29T16:31:24
228,rc_statu,config,"[""RC_STATUS""]","[""RC_STATUS""]",[228],RC_STATUS,"[""RC_STATUS""]",0.0,0,[],6,3,2026-01-29T16:31:24,2026-01-29T16:31:24
230,script,,"[""-script""]",[],"[230, 4526]",script,"[""-script"", ""script""]",2.0,0,"[""no domain anchor in variants""]",241,31,2026-01-29T16:31:24,2026-01-29T16:31:24
231,error,,"[""General errors""]",[],"[231, 23378]",error,"[""General errors"", ""error""]",2.0,0,"[""no domain anchor in variants""]",146,26,2026-01-29T16:31:24,2026-01-29T16:31:24
232,host reclaim request,,[],[],[232],host reclaim request,"[""host reclaim request""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
233,relinquishreq_sent,,[],[],[233],RelinquishReq_Sent,"[""RelinquishReq_Sent""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
234,deallocated_sent,,[],[],[234],Deallocated_Sent,"[""Deallocated_Sent""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
235,return request provider,,[],[],[235],return request provider,"[""return request provider""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
237,prov_statu,config,"[""PROV_STATUS""]","[""PROV_STATUS""]",[237],PROV_STATUS,"[""PROV_STATUS""]",0.0,0,[],4,3,2026-01-29T16:31:24,2026-01-29T16:31:24
238,provider statu,,"[""Provider status""]",[],[238],Provider status,"[""Provider status""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
239,statu,,"[""status""]",[],[239],status,"[""status""]",2.0,0,"[""no domain anchor in variants""]",202,31,2026-01-29T16:31:24,2026-01-29T16:31:24
240,aws,,[],"[""AWS""]",[240],AWS,"[""AWS""]",2.0,0,"[""no domain anchor in variants""]",40,6,2026-01-29T16:31:24,2026-01-29T16:31:24
241,documentation provider,,[],[],[241],documentation provider,"[""documentation provider""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
242,dash,,[],[],[242],dash,"[""dash""]",2.0,0,"[""no domain anchor in variants""]",63,13,2026-01-29T16:31:24,2026-01-29T16:31:24
243,column host cluster,,"[""columns hosts cluster""]",[],[243],columns hosts cluster,"[""columns hosts cluster""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
244,rsv rc_statu prov_statu,,"[""RSV RC_STATUS PROV_STATUS""]",[],[244],RSV RC_STATUS PROV_STATUS,"[""RSV RC_STATUS PROV_STATUS""]",2.0,0,"[""no domain anchor in variants""]",4,3,2026-01-29T16:31:24,2026-01-29T16:31:24
245,icgen2host,,"[""icgen2host-""]",[],[245],icgen2host-,"[""icgen2host-""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
246,lsf1 aw,,"[""lsf1.aws""]",[],[246],lsf1.aws,"[""lsf1.aws""]",0.0,0,[],3,3,2026-01-29T16:31:24,2026-01-29T16:31:24
247,application,,"[""Application-"", ""applications"", ""default application""]",[],"[247, 9468, 18067]",Application-,"[""Application-"", ""applications"", ""default application""]",2.0,0,"[""no domain anchor in variants""]",333,38,2026-01-29T16:31:24,2026-01-29T16:31:24
248,datum,,"[""data""]",[],[248],data,"[""data""]",7.5,1,"[""headword='datum' is generic-ish"", ""short single-token generic"", ""no domain anchor in variants"", ""very common abstract concept (information/data)""]",84,22,2026-01-29T16:31:24,2026-01-29T16:31:24
249,problem datum locality,,"[""problem data locality""]",[],[249],problem data locality,"[""problem data locality""]",2.0,0,"[""no domain anchor in variants""]",3,1,2026-01-29T16:31:24,2026-01-29T16:31:24
250,datum file,,"[""data files""]",[],[250],data files,"[""data files""]",4.0,1,"[""headword='file' is generic-ish"", ""no domain anchor in variants""]",32,10,2026-01-29T16:31:24,2026-01-29T16:31:24
251,large amount datum,,"[""large amounts data""]",[],[251],large amounts data,"[""large amounts data""]",6.5,1,"[""headword='datum' is generic-ish"", ""no domain anchor in variants"", ""very common abstract concept (information/data)""]",4,3,2026-01-29T16:31:24,2026-01-29T16:31:24
252,site application,,[],[],[252],site application,"[""site application""]",2.0,0,"[""no domain anchor in variants""]",4,2,2026-01-29T16:31:24,2026-01-29T16:31:24
253,plan,,"[""-plan"", ""default plan""]",[],"[253, 4520, 9575]",Plan,"[""-plan"", ""Plan"", ""default plan""]",2.0,0,"[""no domain anchor in variants""]",53,9,2026-01-29T16:31:24,2026-01-29T16:31:24
254,submit control,,[],[],[254],Submit control,"[""Submit control""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
255,bdata command,,[],[],[255],bdata command,"[""bdata command""]",2.0,0,"[""no domain anchor in variants""]",9,6,2026-01-29T16:31:24,2026-01-29T16:31:24
256,bstage command,,[],[],[256],bstage command,"[""bstage command""]",2.0,0,"[""no domain anchor in variants""]",20,6,2026-01-29T16:31:24,2026-01-29T16:31:24
260,input datum,,"[""Input data""]",[],[260],Input data,"[""Input data""]",6.5,1,"[""headword='datum' is generic-ish"", ""no domain anchor in variants"", ""very common abstract concept (information/data)""]",3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
261,output datum,,"[""Output data""]",[],[261],Output data,"[""Output data""]",6.5,1,"[""headword='datum' is generic-ish"", ""no domain anchor in variants"", ""very common abstract concept (information/data)""]",3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
262,datum transfer,,"[""Data transfers""]",[],[262],Data transfers,"[""Data transfers""]",2.0,0,"[""no domain anchor in variants""]",5,3,2026-01-29T16:31:24,2026-01-29T16:31:24
263,job allocation,,[],[],[263],job allocation,"[""job allocation""]",2.0,0,"[""no domain anchor in variants""]",23,6,2026-01-29T16:31:24,2026-01-29T16:31:24
264,large datum transfer,,"[""large data transfers""]",[],[264],large data transfers,"[""large data transfers""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
265,environment,,"[""specific environment""]",[],"[265, 8463]",environment,"[""environment"", ""specific environment""]",2.0,0,"[""no domain anchor in variants""]",117,35,2026-01-29T16:31:24,2026-01-29T16:31:24
266,datum cluster job,,"[""data cluster job""]",[],[266],data cluster job,"[""data cluster job""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
267,concept terminology,,"[""Concepts terminology""]",[],[267],Concepts terminology,"[""Concepts terminology""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
268,staging area,,[],[],[268],staging area,"[""staging area""]",2.0,0,"[""no domain anchor in variants""]",24,8,2026-01-29T16:31:24,2026-01-29T16:31:24
269,data manager,,[],[],[269],data manager,"[""data manager""]",2.0,0,"[""no domain anchor in variants""]",14,7,2026-01-29T16:31:24,2026-01-29T16:31:24
270,availability datum file,,"[""availability data files""]",[],[270],availability data files,"[""availability data files""]",4.0,1,"[""headword='file' is generic-ish"", ""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
271,dmd,,"[""-dmd""]",[],"[271, 3661]",dmd,"[""-dmd"", ""dmd""]",2.0,0,"[""no domain anchor in variants""]",52,6,2026-01-29T16:31:24,2026-01-29T16:31:24
272,data manager lsf,,[],[],[272],data manager LSF,"[""data manager LSF""]",0.0,0,[],1,1,2026-01-29T16:31:24,2026-01-29T16:31:24
273,bdata tag,,"[""bdata tags""]",[],[273],bdata tags,"[""bdata tags""]",2.0,0,"[""no domain anchor in variants""]",18,5,2026-01-29T16:31:24,2026-01-29T16:31:24
274,intermediate file,,"[""intermediate files""]",[],[274],intermediate files,"[""intermediate files""]",4.0,1,"[""headword='file' is generic-ish"", ""no domain anchor in variants""]",6,5,2026-01-29T16:31:24,2026-01-29T16:31:24
275,tag user,,"[""tag users""]",[],[275],tag users,"[""tag users""]",2.0,0,"[""no domain anchor in variants""]",4,4,2026-01-29T16:31:24,2026-01-29T16:31:24
276,lsf datamanag file,,"[""lsf.datamanager file""]",[],[276],lsf.datamanager file,"[""lsf.datamanager file""]",2.0,0,"[""headword='file' is generic-ish""]",28,8,2026-01-29T16:31:24,2026-01-29T16:31:24
277,lsf datamanager cluster_name,,"[""lsf.datamanager.cluster_name""]",[],[277],lsf.datamanager.cluster_name,"[""lsf.datamanager.cluster_name""]",0.0,0,[],7,3,2026-01-29T16:31:24,2026-01-29T16:31:24
278,cluster_name suffix cluster,,[],[],[278],cluster_name suffix cluster,"[""cluster_name suffix cluster""]",2.0,0,"[""no domain anchor in variants""]",6,3,2026-01-29T16:31:24,2026-01-29T16:31:24
279,cluster section lsf shared,,"[""Cluster section lsf.shared""]",[],[279],Cluster section lsf.shared,"[""Cluster section lsf.shared""]",0.0,0,[],1,1,2026-01-29T16:31:24,2026-01-29T16:31:24
280,datum transfer node,,"[""Data transfer node""]",[],[280],Data transfer node,"[""Data transfer node""]",2.0,0,"[""no domain anchor in variants""]",3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
281,data transfer node,,[],[],[281],data transfer node,"[""data transfer node""]",2.0,0,"[""no domain anchor in variants""]",10,6,2026-01-29T16:31:24,2026-01-29T16:31:24
285,source,,"[""--source"", ""a Source""]",[],"[285, 24004, 29695]",source,"[""--source"", ""a Source"", ""source""]",2.0,0,"[""no domain anchor in variants""]",32,18,2026-01-29T16:31:24,2026-01-29T16:31:24
287,datum transfer job,,"[""Data transfer job""]",[],[287],Data transfer job,"[""Data transfer job""]",2.0,0,"[""no domain anchor in variants""]",3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
288,transfer job,,"[""transfer jobs""]",[],[288],transfer jobs,"[""transfer jobs""]",2.0,0,"[""no domain anchor in variants""]",57,11,2026-01-29T16:31:24,2026-01-29T16:31:24
292,transfer,,[],[],[292],transfer,"[""transfer""]",2.0,0,"[""no domain anchor in variants""]",17,8,2026-01-29T16:31:24,2026-01-29T16:31:24
294,datum transfer queue,,"[""Data transfer queue""]",[],[294],Data transfer queue,"[""Data transfer queue""]",2.0,0,"[""no domain anchor in variants""]",3,3,2026-01-29T16:31:24,2026-01-29T16:31:24
295,job transfer queue,,"[""jobs transfer queue""]",[],[295],jobs transfer queue,"[""jobs transfer queue""]",2.0,0,"[""no domain anchor in variants""]",3,3,2026-01-29T16:31:24,2026-01-29T16:31:24
296,transfer tool command,,[],[],[296],transfer tool command,"[""transfer tool command""]",2.0,0,"[""no domain anchor in variants""]",3,3,2026-01-29T16:31:24,2026-01-29T16:31:24
297,datum staging,,"[""Data staging""]",[],[297],Data staging,"[""Data staging""]",2.0,0,"[""no domain anchor in variants""]",4,2,2026-01-29T16:31:24,2026-01-29T16:31:24
300,compute node,,"[""compute nodes""]",[],[300],compute nodes,"[""compute nodes""]",2.0,0,"[""no domain anchor in variants""]",7,7,2026-01-29T16:31:24,2026-01-29T16:31:24
302,step,,"[""specific steps"", ""steps""]",[],"[302, 29290]",steps,"[""specific steps"", ""steps""]",2.0,0,"[""no domain anchor in variants""]",120,35,2026-01-29T16:31:24,2026-01-29T16:31:24
303,stage operation,,"[""Stage operations""]",[],[303],Stage operations,"[""Stage operations""]",2.0,0,"[""no domain anchor in variants""]",9,4,2026-01-29T16:31:24,2026-01-29T16:31:24
